주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,399","3,651","3,750","3,797","3,923"
영업이익,111,86,23,30,18
영업이익(발표기준),111,86,23,30,18
세전계속사업이익,97,81,-42,109,-73
당기순이익,77,77,-25,94,-62
  당기순이익(지배),73,77,-25,94,-62
  당기순이익(비지배),4,,,,
자산총계,"2,539","2,734","2,817","2,942","2,851"
부채총계,745,907,"1,038","1,085","1,018"
자본총계,"1,795","1,827","1,779","1,857","1,832"
  자본총계(지배),"1,795","1,827","1,779","1,857","1,832"
  자본총계(비지배),,,,,
자본금,170,170,170,170,170
영업활동현금흐름,198,-30,-27,184,-41
투자활동현금흐름,-105,-166,-131,1,-75
재무활동현금흐름,-29,156,110,-82,21
CAPEX,161,202,124,73,69
FCF,37,-231,-151,111,-110
이자발생부채,0,175,305,240,306
영업이익률,3.28,2.36,0.63,0.79,0.46
순이익률,2.28,2.11,-0.68,2.47,-1.58
ROE(%),4.12,4.25,-1.41,5.16,-3.37
ROA(%),3.11,2.92,-0.92,3.26,-2.14
부채비율,41.49,49.65,58.35,58.41,55.57
자본유보율,958.20,978.46,948.51,993.53,961.73
EPS(원),215,226,-75,276,-183
PER(배),21.00,14.79,N/A,15.65,N/A
BPS(원),"5,279","5,373","5,233","5,462","5,389"
PBR(배),0.85,0.62,0.55,0.79,0.76
현금DPS(원),55,60,35,35,35
현금배당수익률,1.22,1.79,1.22,0.81,0.86
현금배당성향(%),25.70,26.58,-47.15,12.75,-17.47
발행주식수(보통주),"32,600,000","32,600,000","32,600,000","32,600,000","32,600,000"
