주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"6,906","5,888","5,370","3,656","6,165"
영업이익,227,179,-129,177,632
영업이익(발표기준),227,179,-129,177,632
세전계속사업이익,87,197,-143,122,504
당기순이익,37,172,-125,86,380
  당기순이익(지배),37,172,-125,86,380
  당기순이익(비지배),,,,,
자산총계,"6,591","6,035","5,791","6,041","9,519"
부채총계,"2,822","1,974","1,825","1,897","3,255"
자본총계,"3,769","4,060","3,966","4,145","6,264"
  자본총계(지배),"3,769","4,060","3,966","4,145","6,264"
  자본총계(비지배),,,,,
자본금,346,377,381,381,392
영업활동현금흐름,-926,"1,139",87,212,29
투자활동현금흐름,11,71,-177,-281,9
재무활동현금흐름,706,-909,-100,2,68
CAPEX,63,85,143,317,35
FCF,-989,"1,054",-56,-105,-7
이자발생부채,"2,004","1,138","1,108","1,166","1,259"
영업이익률,3.29,3.05,-2.40,4.83,10.25
순이익률,0.53,2.92,-2.34,2.36,6.16
ROE(%),0.97,4.39,-3.13,2.13,7.30
ROA(%),0.59,2.72,-2.12,1.46,4.88
부채비율,74.86,48.63,46.03,45.76,51.97
자본유보율,906.73,888.56,834.79,857.12,932.90
EPS(원),533,"2,362","-1,648","1,134","4,934"
PER(배),29.00,4.89,N/A,6.43,2.95
BPS(원),"54,480","53,885","52,030","54,380","79,922"
PBR(배),0.28,0.21,0.19,0.13,0.18
현금DPS(원),500,400,300,200,800
현금배당수익률,3.24,3.46,3.01,2.74,5.50
현금배당성향(%),93.87,17.54,-18.23,15.42,16.51
발행주식수(보통주),"6,918,617","7,534,848","7,621,668","7,621,668","7,837,615"
