주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"11,416","11,802","12,383","12,438","13,382"
영업이익,357,339,418,466,449
영업이익(발표기준),357,339,418,466,449
세전계속사업이익,334,314,368,630,343
당기순이익,231,220,227,456,255
  당기순이익(지배),232,223,231,454,240
  당기순이익(비지배),-1,-4,-4,2,15
자산총계,"7,227","7,321","7,928","8,306","8,838"
부채총계,"3,064","3,012","3,453","3,285","3,566"
자본총계,"4,163","4,308","4,475","5,022","5,272"
  자본총계(지배),"3,919","4,053","4,230","4,777","4,992"
  자본총계(비지배),244,,245,245,281
자본금,524,524,524,524,524
영업활동현금흐름,235,531,293,228,549
투자활동현금흐름,-241,-204,-178,-476,-430
재무활동현금흐름,67,-131,-32,38,159
CAPEX,141,188,126,53,238
FCF,94,343,166,176,311
이자발생부채,"1,103","1,016","1,121","1,097","1,320"
영업이익률,3.13,2.88,3.38,3.75,3.36
순이익률,2.02,1.86,1.83,3.67,1.91
ROE(%),6.07,5.61,5.57,10.08,4.92
ROA(%),3.29,3.02,2.97,5.62,2.98
부채비율,73.60,69.91,77.17,65.41,67.64
자본유보율,731.36,766.28,805.01,890.92,931.76
EPS(원),442,426,440,865,458
PER(배),19.77,16.07,15.12,11.84,16.22
BPS(원),"9,657","10,087","10,686","11,627","12,151"
PBR(배),0.91,0.68,0.62,0.88,0.61
현금DPS(원),80,80,80,100,100
현금배당수익률,0.91,1.17,1.20,0.98,1.35
현금배당성향(%),14.00,14.39,13.73,9.05,17.10
발행주식수(보통주),"52,420,851","52,420,851","52,420,851","52,420,851","52,420,851"
