주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,404,510,782,"1,271","1,412"
영업이익,35,16,26,40,-27
영업이익(발표기준),35,16,26,40,-27
세전계속사업이익,29,-220,169,-391,-92
당기순이익,23,-321,183,-327,-125
  당기순이익(지배),23,-321,-108,-465,-180
  당기순이익(비지배),,,292,138,55
자산총계,"2,670","3,952","6,472","8,343","8,241"
부채총계,"1,174","1,996","1,296","1,443","1,197"
자본총계,"1,496","1,955","5,175","6,900","7,044"
  자본총계(지배),"1,496","1,955","2,696","3,190","3,360"
  자본총계(비지배),,,"2,479","3,711","3,684"
자본금,249,460,769,915,996
영업활동현금흐름,81,-15,-11,225,-86
투자활동현금흐름,-844,"-2,100","-1,514","-1,685",-325
재무활동현금흐름,"1,880","1,593","1,642","1,710",66
CAPEX,1,40,79,26,14
FCF,80,-55,-90,200,-100
이자발생부채,986,"1,695",850,857,790
영업이익률,8.71,3.08,3.28,3.12,-1.89
순이익률,5.80,-62.90,23.42,-25.69,-8.85
ROE(%),,-18.61,-4.66,-15.80,-5.50
ROA(%),,-9.70,3.52,-4.41,-1.51
부채비율,78.52,102.11,25.05,20.91,17.00
자본유보율,501.31,354.59,301.26,286.68,273.92
EPS(원),117,-632,-79,-274,-93
PER(배),111.39,N/A,N/A,N/A,N/A
BPS(원),"3,005","2,127","1,754","1,744","1,687"
PBR(배),4.33,3.67,1.55,1.17,1.00
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"49,774,786","91,901,849","153,725,636","182,946,253","199,155,230"
