주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,634","2,759","2,810","3,191","3,490"
영업이익,180,197,295,411,219
영업이익(발표기준),180,197,295,411,219
세전계속사업이익,195,271,313,403,260
당기순이익,128,212,247,353,230
  당기순이익(지배),79,129,121,179,119
  당기순이익(비지배),49,84,127,174,111
자산총계,"3,116","3,209","3,386","3,812","4,427"
부채총계,948,879,822,901,"1,293"
자본총계,"2,168","2,330","2,564","2,910","3,134"
  자본총계(지배),"1,415","1,500","1,615","1,792","1,909"
  자본총계(비지배),753,,949,"1,119","1,225"
자본금,29,29,29,29,29
영업활동현금흐름,328,276,410,482,332
투자활동현금흐름,-436,-171,-239,-217,-686
재무활동현금흐름,116,-89,-180,-87,341
CAPEX,129,177,131,132,381
FCF,199,99,279,349,-49
이자발생부채,380,306,264,218,581
영업이익률,6.83,7.13,10.51,12.88,6.28
순이익률,4.87,7.70,8.80,11.05,6.58
ROE(%),6.37,8.82,7.75,10.50,6.42
ROA(%),5.96,6.72,7.50,9.80,5.58
부채비율,43.71,37.71,32.05,30.98,41.27
자본유보율,"7,651.37","8,077.82","8,436.99","9,044.70","9,442.18"
EPS(원),"2,788","4,470","4,195","6,217","4,130"
PER(배),10.83,7.48,9.71,7.88,10.33
BPS(원),"63,803","67,652","72,820","80,786","86,076"
PBR(배),0.47,0.49,0.56,0.61,0.50
현금DPS(원),200,200,200,200,200
현금배당수익률,0.66,0.60,0.49,0.41,0.47
현금배당성향(%),5.60,3.45,3.68,2.48,3.73
발행주식수(보통주),"2,875,800","2,875,800","2,875,800","2,875,800","2,875,800"
