주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"22,793","23,463","24,295","22,580","25,061","27,259","28,438","29,606"
영업이익,754,850,"1,077",972,"1,822","2,337","2,562","2,762"
영업이익(발표기준),754,850,"1,077",972,"1,822",,,
세전계속사업이익,"2,293",-689,"-1,379",-229,"1,750","1,898","2,135","2,357"
당기순이익,"1,215",-500,"-1,440",-168,"1,371","1,425","1,599","1,766"
  당기순이익(지배),"1,346",-480,"-1,424",-125,"1,355","1,408","1,590","1,765"
  당기순이익(비지배),-131,-20,-16,-43,16,,,
자산총계,"34,869","33,113","32,565","34,661","35,968","36,987","38,392","39,831"
부채총계,"21,741","20,739","20,285","21,612","21,518","21,694","21,836","21,914"
자본총계,"13,128","12,374","12,280","13,049","14,451","15,293","16,556","17,917"
  자본총계(지배),"13,128","12,273","12,121","12,946","14,267","15,065","16,301","17,638"
  자본총계(비지배),,,159,103,183,,,
자본금,44,44,44,49,50,50,50,50
영업활동현금흐름,"1,447",859,"1,341","3,034","3,211","2,822","3,097","3,172"
투자활동현금흐름,"-1,569","-1,410","-1,342","-3,885",814,"-2,180","-2,042","-1,839"
재무활동현금흐름,"-1,531",1,"1,019",459,"-1,772",-711,-643,-580
CAPEX,"2,591","1,387","1,531","1,293","2,024","1,986","1,810","1,642"
FCF,"-1,144",-528,-191,"1,741","1,187",774,"1,263","1,635"
이자발생부채,"13,565","14,137","15,164","15,821","14,914",,,
영업이익률,3.31,3.62,4.43,4.31,7.27,8.57,9.01,9.33
순이익률,5.33,-2.13,-5.93,-0.74,5.47,5.23,5.62,5.97
ROE(%),7.36,-3.78,-11.68,-1.00,9.96,9.60,10.13,10.40
ROA(%),2.99,-1.47,-4.38,-0.50,3.88,3.91,4.24,4.52
부채비율,165.61,167.60,165.19,165.63,148.91,141.85,131.89,122.31
자본유보율,"49,030.42","47,577.77","43,011.80","39,511.86","40,757.95",,,
EPS(원),"10,766","-5,480","-16,243","-1,397","13,684","14,002","15,809","17,559"
PER(배),12.35,N/A,N/A,N/A,9.76,13.32,11.80,10.62
BPS(원),"159,898","149,481","147,638","134,689","143,885","151,927","164,391","177,874"
PBR(배),0.83,0.94,0.95,0.81,0.93,1.23,1.13,1.05
현금DPS(원),"3,300","2,700","2,700","2,700","3,000","3,033","3,122","3,206"
현금배당수익률,2.48,1.93,1.93,2.49,2.25,1.63,1.67,1.72
현금배당성향(%),20.13,-46.14,-15.57,-207.44,21.95,19.99,18.23,16.85
발행주식수(보통주),"7,993,460","7,993,460","7,993,460","8,975,123","9,278,884",,,
