주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"9,166","10,160","11,136","10,759","12,032","12,976","13,927","14,993"
영업이익,822,836,"1,039",490,"1,254","1,359","1,448","1,590"
영업이익(발표기준),822,836,"1,039",490,"1,254",,,
세전계속사업이익,588,504,833,221,"1,037","1,244","1,344","1,520"
당기순이익,690,342,639,173,815,970,"1,046","1,187"
  당기순이익(지배),604,249,521,120,670,798,863,984
  당기순이익(비지배),85,93,118,53,145,,,
자산총계,"16,609","16,912","19,137","18,820","19,367","20,266","21,445","22,781"
부채총계,"8,685","9,020","10,914","10,501","10,085","10,071","10,238","10,448"
자본총계,"7,924","7,893","8,223","8,319","9,283","10,195","11,207","12,332"
  자본총계(지배),"7,117","7,032","7,238","7,300","8,029","8,802","9,640","10,602"
  자본총계(비지배),807,,985,"1,019","1,253",,,
자본금,279,285,290,296,302,306,306,304
영업활동현금흐름,-629,260,124,"1,515","2,019","1,740","1,739","1,832"
투자활동현금흐름,"-1,529","-1,458","-1,729",-452,-434,-600,-579,-461
재무활동현금흐름,"1,377","1,404","1,986",-652,"-1,133",-211,-91,-60
CAPEX,"2,471","1,823","1,661",418,199,468,435,349
FCF,"-3,100","-1,563","-1,537","1,097","1,820","1,236","1,276","1,415"
이자발생부채,"4,762","6,312","8,516","8,022","7,563",,,
영업이익률,8.96,8.23,9.33,4.55,10.42,10.47,10.40,10.61
순이익률,7.52,3.36,5.73,1.61,6.77,7.48,7.51,7.91
ROE(%),8.82,3.52,7.30,1.65,8.74,9.49,9.35,9.72
ROA(%),4.23,2.04,3.54,0.91,4.27,4.90,5.02,5.37
부채비율,109.60,114.28,132.74,126.24,108.64,98.79,91.35,84.72
자본유보율,"2,510.88","2,468.74","2,542.54","2,525.97","2,682.80",,,
EPS(원),"4,906","2,021","4,230",971,"5,441","6,480","7,002","7,989"
PER(배),110.47,217.18,67.50,370.30,50.72,45.68,42.27,37.05
BPS(원),"58,021","57,374","59,095","59,651","65,683","72,005","78,860","86,732"
PBR(배),9.34,7.65,4.83,6.03,4.20,4.11,3.75,3.41
현금DPS(원),453,462,471,481,490,494,498,458
현금배당수익률,0.08,0.11,0.17,0.13,0.18,0.17,0.17,0.15
현금배당성향(%),9.19,22.75,11.07,49.18,8.94,7.63,7.11,5.74
발행주식수(보통주),"12,317,971","12,317,971","12,317,971","12,317,971","12,317,971",,,
