주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,951","2,286","2,717","3,105","2,985"
영업이익,364,389,236,207,142
영업이익(발표기준),364,389,229,195,139
세전계속사업이익,479,305,156,174,163
당기순이익,519,306,89,165,139
  당기순이익(지배),492,281,91,152,146
  당기순이익(비지배),27,25,-2,12,-7
자산총계,"5,993","6,001","6,055","5,893","5,777"
부채총계,"1,989","1,922","1,909","1,585","1,379"
자본총계,"4,004","4,079","4,145","4,307","4,398"
  자본총계(지배),"3,529","3,994","4,067","4,219","4,317"
  자본총계(비지배),475,,78,89,81
자본금,118,118,118,118,118
영업활동현금흐름,602,125,324,185,254
투자활동현금흐름,-202,358,-86,48,-84
재무활동현금흐름,-63,-461,-216,-266,-202
CAPEX,220,57,45,52,48
FCF,382,68,279,132,206
이자발생부채,"1,309","1,170","1,016",803,626
영업이익률,18.65,17.03,8.68,6.65,4.76
순이익률,26.62,13.37,3.26,5.31,4.65
ROE(%),10.98,7.46,2.26,3.68,3.43
ROA(%),6.02,5.10,1.47,2.76,2.38
부채비율,49.67,47.13,46.06,36.80,31.37
자본유보율,"5,112.84","5,542.28","5,767.49","5,909.14","5,985.09"
EPS(원),"19,741","11,862","3,850","6,446","6,190"
PER(배),2.17,3.14,9.52,4.84,5.71
BPS(원),"155,248","175,720","180,241","193,481","197,979"
PBR(배),0.28,0.21,0.20,0.16,0.18
현금DPS(원),500,500,500,500,750
현금배당수익률,1.17,1.34,1.36,1.60,2.12
현금배당성향(%),2.31,4.05,12.40,7.15,11.17
발행주식수(보통주),"2,365,023","2,365,023","2,365,023","2,365,023","2,365,023"
