주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"19,280","20,372","21,318","27,039","23,090"
영업이익,585,911,718,"1,226","3,214"
영업이익(발표기준),585,911,718,"1,226","3,214"
세전계속사업이익,713,"1,142",825,"1,390","1,997"
당기순이익,707,"1,047",809,"1,050","1,506"
  당기순이익(지배),707,"1,047",809,"1,050","1,506"
  당기순이익(비지배),0,0,,,
자산총계,"116,512","118,618","123,423","149,482","147,149"
부채총계,"105,517","106,723","110,785","135,612","131,899"
자본총계,"10,994","11,895","12,638","13,870","15,251"
  자본총계(지배),"10,994","11,895","12,638","13,870","15,251"
  자본총계(비지배),0,,,,
자본금,"10,624","10,625","10,625","10,625","10,625"
영업활동현금흐름,"-2,663",728,"5,524","-6,641",-500
투자활동현금흐름,198,854,33,385,-73
재무활동현금흐름,904,"-2,008","-4,285","5,836",796
CAPEX,27,40,37,16,61
FCF,,,,,
이자발생부채,"19,929","18,109","16,908","22,559","25,018"
영업이익률,3.03,4.47,3.37,4.54,13.92
순이익률,3.67,5.14,3.80,3.88,6.52
ROE(%),6.63,9.15,6.60,7.92,10.35
ROA(%),0.64,0.89,0.67,0.77,1.02
부채비율,959.75,897.18,876.60,977.74,864.88
자본유보율,8.79,17.26,24.25,35.84,48.83
EPS(원),333,493,381,494,709
PER(배),11.60,6.37,7.52,6.18,5.67
BPS(원),"5,351","5,789","6,150","6,750","7,421"
PBR(배),0.72,0.54,0.47,0.45,0.54
현금DPS(원),0,0,0,125,180
현금배당수익률,0.00,0.00,0.00,4.09,4.48
현금배당성향(%),0.00,0.00,0.00,25.07,24.98
발행주식수(보통주),"199,577,436","199,596,576","199,596,576","199,596,576","199,596,576"
