주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"6,131","6,009","6,177","5,727","5,622"
영업이익,319,105,187,-52,-501
영업이익(발표기준),319,105,187,-52,-501
세전계속사업이익,312,36,97,-70,-706
당기순이익,232,41,71,-82,-640
  당기순이익(지배),234,42,69,-80,-636
  당기순이익(비지배),-1,-1,2,-2,-3
자산총계,"6,756","7,053","8,511","8,441","8,950"
부채총계,"3,519","3,847","5,268","5,294","6,329"
자본총계,"3,237","3,206","3,243","3,147","2,620"
  자본총계(지배),"3,232","3,203","3,237","3,144","2,620"
  자본총계(비지배),5,,5,4,1
자본금,109,109,109,109,109
영업활동현금흐름,283,195,392,-53,-890
투자활동현금흐름,-132,"-1,012","-1,222",-179,-306
재무활동현금흐름,81,184,"1,239",57,"1,104"
CAPEX,196,975,"1,180",195,384
FCF,87,-780,-788,-248,"-1,274"
이자발생부채,"2,351","2,589","3,931","4,039","5,223"
영업이익률,5.20,1.75,3.03,-0.91,-8.92
순이익률,3.79,0.68,1.14,-1.43,-11.38
ROE(%),7.45,1.31,2.13,-2.51,-22.08
ROA(%),3.45,0.59,0.91,-0.97,-7.35
부채비율,108.74,119.98,162.46,168.20,241.55
자본유보율,"2,875.56","2,903.55","2,942.85","2,841.85","2,327.39"
EPS(원),"1,069",192,314,-360,"-2,726"
PER(배),8.46,32.33,21.78,N/A,N/A
BPS(원),"14,783","14,909","15,071","13,695","11,413"
PBR(배),0.61,0.42,0.45,0.61,0.44
현금DPS(원),100,100,130,0,0
현금배당수익률,1.10,1.61,1.90,0.00,0.00
현금배당성향(%),9.35,23.29,30.69,-2.99,-0.38
발행주식수(보통주),"21,863,268","21,863,268","21,863,268","21,863,268","21,863,268"
