주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"5,409","5,041","4,942","4,587","4,849"
영업이익,50,111,56,-29,20
영업이익(발표기준),50,111,56,-29,20
세전계속사업이익,38,48,-79,3,30
당기순이익,-9,10,-78,-27,24
  당기순이익(지배),0,30,-83,-32,34
  당기순이익(비지배),-9,-20,5,5,-11
자산총계,"4,569","4,554","5,079","5,113","5,434"
부채총계,"2,556","2,576","3,204","3,242","3,468"
자본총계,"2,013","1,978","1,875","1,871","1,965"
  자본총계(지배),"1,921","1,903","1,794","1,765","1,863"
  자본총계(비지배),92,,81,106,102
자본금,76,76,76,76,77
영업활동현금흐름,468,79,405,318,149
투자활동현금흐름,-328,-317,-710,-318,-321
재무활동현금흐름,-13,63,368,10,124
CAPEX,257,351,927,414,345
FCF,210,-272,-521,-96,-195
이자발생부채,"1,430","1,563","2,040","2,036","2,245"
영업이익률,0.92,2.20,1.13,-0.63,0.42
순이익률,-0.17,0.19,-1.58,-0.58,0.49
ROE(%),-0.01,1.56,-4.47,-1.77,1.90
ROA(%),-0.20,0.22,-1.62,-0.52,0.45
부채비율,126.97,130.20,170.91,173.30,176.49
자본유보율,"2,614.64","2,588.50","2,497.59","2,460.38","2,479.04"
EPS(원),-1,197,-545,-208,227
PER(배),N/A,34.23,N/A,N/A,67.41
BPS(원),"13,230","13,105","12,354","12,153","12,678"
PBR(배),0.43,0.51,0.40,1.23,1.21
현금DPS(원),150,100,100,100,150
현금배당수익률,2.64,1.49,2.02,0.67,0.98
현금배당성향(%),"-14,475.46",48.71,-17.56,-46.07,63.99
발행주식수(보통주),"15,160,128","15,160,128","15,160,128","15,160,128","15,333,213"
