주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"134,944","172,205","223,151","284,706","356,499"
영업이익,"10,037","8,024","9,623","13,721","18,006"
영업이익(발표기준),"10,037","8,024","9,623","13,721","18,006"
세전계속사업이익,"10,244","8,711","10,976","12,891","19,033"
당기순이익,"7,557","6,401","7,871","9,253","13,832"
  당기순이익(지배),"3,701","3,142","3,984","4,897","7,892"
  당기순이익(비지배),"3,856","3,259","3,887","4,356","5,940"
자산총계,"420,528","522,052","617,641","695,644","820,309"
부채총계,"372,209","467,506","558,022","626,871","751,476"
자본총계,"48,319","54,546","59,619","68,773","68,833"
  자본총계(지배),"20,576","24,734","27,485","33,492","37,209"
  자본총계(비지배),"27,744","29,812","32,134","35,281","31,624"
자본금,714,714,714,714,714
영업활동현금흐름,"-13,865","-32,959","-46,565","-43,421","-19,237"
투자활동현금흐름,"-17,792","-20,586","-16,048","-9,969","-38,322"
재무활동현금흐름,"35,765","53,015","63,190","52,291","62,839"
CAPEX,140,"1,115",376,181,308
FCF,,,,,
이자발생부채,"76,647","119,996","139,163","136,310","182,618"
영업이익률,7.44,4.66,4.31,4.82,5.05
순이익률,5.60,3.72,3.53,3.25,3.88
ROE(%),19.40,13.87,15.26,16.06,22.32
ROA(%),1.90,1.36,1.38,1.41,1.83
부채비율,770.31,857.08,935.99,911.51,"1,091.74"
자본유보율,"6,736.77","7,559.02","8,309.75","9,535.09","9,717.30"
EPS(원),"2,590","2,230","2,841","3,587","5,889"
PER(배),5.81,5.18,4.15,2.74,7.47
BPS(원),"14,894","17,944","20,399","25,445","29,591"
PBR(배),1.01,0.64,0.58,0.39,1.49
현금DPS(원),520,470,550,900,210
현금배당수익률,3.46,4.07,4.66,9.17,0.48
현금배당성향(%),19.41,20.62,18.61,24.19,3.35
발행주식수(보통주),"142,885,818","140,224,314","140,224,314","134,011,294","134,011,294"
