주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,776","2,025","2,312","2,262","3,240"
영업이익,451,468,528,507,581
영업이익(발표기준),451,468,528,507,581
세전계속사업이익,257,207,237,136,573
당기순이익,257,206,234,131,561
  당기순이익(지배),257,206,234,131,561
  당기순이익(비지배),0,0,0,0,0
자산총계,"9,048","9,045","9,572","10,695","14,462"
부채총계,"6,774","6,532","6,762","8,007","11,034"
자본총계,"2,274","2,512","2,810","2,689","3,428"
  자본총계(지배),"2,274","2,512","2,809","2,688","3,428"
  자본총계(비지배),0,0,1,1,1
자본금,116,116,116,116,116
영업활동현금흐름,761,826,833,720,"1,003"
투자활동현금흐름,-29,11,-448,"-1,799","-3,371"
재무활동현금흐름,-394,"-1,079",-232,"1,211","2,227"
CAPEX,131,50,475,"1,724","3,193"
FCF,631,776,358,"-1,004","-2,190"
이자발생부채,"6,479","6,136","6,354","7,624","10,539"
영업이익률,25.39,23.12,22.82,22.43,17.93
순이익률,14.47,10.16,10.13,5.80,17.31
ROE(%),11.09,8.60,8.79,4.78,18.34
ROA(%),3.31,2.27,2.52,1.29,4.46
부채비율,297.90,260.01,240.65,297.81,321.86
자본유보율,"1,900.80","2,040.46","2,224.01","2,291.17","2,709.45"
EPS(원),"1,108",888,"1,009",566,"2,418"
PER(배),8.19,7.30,7.66,18.28,4.90
BPS(원),"9,990","11,222","12,508","11,968","15,261"
PBR(배),0.91,0.58,0.62,0.86,0.78
현금DPS(원),230,230,270,300,350
현금배당수익률,2.54,3.55,3.49,2.90,2.95
현금배당성향(%),20.38,25.04,25.92,51.33,14.02
발행주식수(보통주),"23,185,880","23,185,880","23,185,880","23,185,880","23,185,880"
