주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,966","5,432","5,367","5,836","6,415"
영업이익,471,411,413,740,558
영업이익(발표기준),471,411,413,740,558
세전계속사업이익,474,390,396,732,543
당기순이익,407,468,366,685,492
  당기순이익(지배),406,467,366,684,491
  당기순이익(비지배),0,0,0,1,1
자산총계,"11,453","11,948","12,165","12,481","13,286"
부채총계,"2,821","2,989","2,944","2,746","2,897"
자본총계,"8,633","8,959","9,221","9,735","10,389"
  자본총계(지배),"8,620","8,946","9,207","9,720","10,373"
  자본총계(비지배),13,,14,15,16
자본금,232,232,232,232,232
영업활동현금흐름,588,156,184,334,424
투자활동현금흐름,4,-101,-120,127,-201
재무활동현금흐름,-606,-34,-76,-365,-202
CAPEX,68,50,80,99,134
FCF,520,105,104,235,290
이자발생부채,937,996,"1,043",776,710
영업이익률,9.48,7.57,7.69,12.68,8.69
순이익률,8.20,8.61,6.82,11.73,7.66
ROE(%),4.78,5.32,4.03,7.23,4.88
ROA(%),3.51,4.00,3.04,5.56,3.82
부채비율,32.67,33.37,31.92,28.21,27.89
자본유보율,"3,654.99","3,793.05","3,888.35","4,134.85","4,312.01"
EPS(원),"8,764","10,077","7,887","14,746","10,581"
PER(배),13.06,6.94,9.95,5.25,7.16
BPS(원),"185,858","192,883","198,514","209,586","223,666"
PBR(배),0.62,0.36,0.40,0.37,0.34
현금DPS(원),"2,000","2,000","2,000","2,000","2,000"
현금배당수익률,1.75,2.86,2.55,2.58,2.64
현금배당성향(%),22.82,19.85,25.36,13.56,18.90
발행주식수(보통주),"4,637,790","4,637,790","4,637,790","4,637,790","4,637,790"
