주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,120","1,100","1,351","1,188","1,202"
영업이익,84,10,29,1,-69
영업이익(발표기준),84,10,29,1,-69
세전계속사업이익,63,-102,-149,-450,-34
당기순이익,37,-110,-117,-471,-17
  당기순이익(지배),43,-100,-114,-470,-8
  당기순이익(비지배),-6,-10,-3,-2,-9
자산총계,"1,918","3,041","4,168","3,831","5,394"
부채총계,981,"1,441","1,444","1,131","1,121"
자본총계,937,"1,600","2,724","2,700","4,273"
  자본총계(지배),931,"1,595","2,721","2,688","4,222"
  자본총계(비지배),7,,3,12,50
자본금,158,271,407,452,685
영업활동현금흐름,88,-229,244,71,-15
투자활동현금흐름,-101,-558,"-1,119",-280,"-1,401"
재무활동현금흐름,-42,902,"1,046",-23,"1,443"
CAPEX,58,34,357,43,859
FCF,30,-264,-113,28,-874
이자발생부채,631,994,"1,107",766,777
영업이익률,7.50,0.94,2.15,0.05,-5.76
순이익률,3.33,-10.04,-8.65,-39.67,-1.43
ROE(%),5.07,-7.95,-5.29,-17.37,-0.25
ROA(%),2.08,-4.45,-3.24,-11.78,-0.37
부채비율,104.65,90.04,53.01,41.90,26.24
자본유보율,449.72,472.62,560.73,462.13,488.23
EPS(원),129,-189,-151,-483,-7
PER(배),22.91,N/A,N/A,N/A,N/A
BPS(원),"2,675","2,675","3,029","2,695","3,088"
PBR(배),1.11,4.23,2.32,1.41,0.85
현금DPS(원),44,0,0,0,0
현금배당수익률,1.48,0.00,0.00,0.00,0.00
현금배당성향(%),35.45,0.00,0.00,0.00,
발행주식수(보통주),"35,610,834","59,615,388","89,812,569","99,726,280","136,730,264"
