주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,268,474,869,490,393
영업이익,-159,-88,-20,3,-14
영업이익(발표기준),-159,-88,-20,3,-14
세전계속사업이익,-347,-138,-247,-157,-169
당기순이익,-379,-140,-254,-193,-146
  당기순이익(지배),-379,-135,-249,-186,-145
  당기순이익(비지배),,-5,-4,-7,-1
자산총계,494,"1,071",983,770,850
부채총계,191,339,397,236,286
자본총계,303,732,586,535,564
  자본총계(지배),303,675,569,530,520
  자본총계(비지배),,,17,5,44
자본금,151,223,262,318,370
영업활동현금흐름,-85,-69,-40,14,23
투자활동현금흐름,-9,-543,-3,27,-207
재무활동현금흐름,41,682,-60,-69,263
CAPEX,11,11,13,22,1
FCF,-95,-80,-53,-9,21
이자발생부채,62,208,282,136,153
영업이익률,-59.40,-18.48,-2.32,0.66,-3.62
순이익률,-141.39,-29.59,-29.19,-39.48,-37.27
ROE(%),-141.25,-27.64,-40.07,-33.92,-27.64
ROA(%),-60.16,-17.91,-24.70,-22.06,-18.08
부채비율,62.95,46.23,67.71,44.06,50.68
자본유보율,103.92,202.53,112.14,63.79,38.49
EPS(원),"-2,680",-329,-501,-314,-221
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"1,004","1,515","1,087",832,704
PBR(배),3.45,1.26,1.20,1.29,1.33
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"30,221,846","44,549,792","52,308,986","63,689,937","73,938,653"
