주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,289","3,230","3,075","2,202","2,077"
영업이익,95,24,-239,-189,-121
영업이익(발표기준),95,24,-239,-189,-121
세전계속사업이익,112,11,-453,-247,-237
당기순이익,75,40,-438,-230,-310
  당기순이익(지배),75,40,-438,-230,-310
  당기순이익(비지배),,,,,
자산총계,"2,129","2,056","1,847","1,497","1,291"
부채총계,543,571,841,718,821
자본총계,"1,586","1,485","1,006",778,469
  자본총계(지배),"1,586","1,485","1,006",778,469
  자본총계(비지배),,,,,
자본금,65,65,65,65,65
영업활동현금흐름,42,174,8,64,126
투자활동현금흐름,-87,-76,-52,-6,-48
재무활동현금흐름,-122,-123,23,-66,-54
CAPEX,49,51,71,42,63
FCF,-7,123,-63,22,62
이자발생부채,130,148,432,412,439
영업이익률,2.90,0.75,-7.77,-8.57,-5.82
순이익률,2.27,1.24,-14.24,-10.45,-14.92
ROE(%),4.75,2.61,-35.15,-25.79,-49.66
ROA(%),3.38,1.91,-22.43,-13.76,-22.23
부채비율,34.24,38.46,83.64,92.30,174.99
자본유보율,"2,393.88","2,413.61","1,697.28","1,343.40",874.13
EPS(원),579,310,"-3,391","-1,782","-2,400"
PER(배),20.56,24.83,N/A,N/A,N/A
BPS(원),"12,440","13,036","9,176","7,123","4,295"
PBR(배),0.96,0.59,0.49,0.49,0.94
현금DPS(원),200,200,0,0,0
현금배당수익률,1.68,2.60,0.00,0.00,0.00
현금배당성향(%),34.13,56.94,0.00,0.00,
발행주식수(보통주),"12,909,322","12,909,322","12,909,322","12,909,322","12,909,322"
