주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"18,812","18,766","20,263","22,470","21,920"
영업이익,"1,001","1,035","1,009","2,105","1,884"
영업이익(발표기준),"1,001","1,035","1,009","2,105","1,884"
세전계속사업이익,195,293,-42,"1,238","1,034"
당기순이익,-76,86,-401,"1,077",674
  당기순이익(지배),-144,-27,-214,645,326
  당기순이익(비지배),68,114,-188,432,347
자산총계,"40,593","39,893","38,367","39,050","42,363"
부채총계,"29,244","28,935","28,541","28,446","31,489"
자본총계,"11,350","10,958","9,826","10,604","10,874"
  자본총계(지배),"4,973","4,842","4,356","4,929","5,140"
  자본총계(비지배),"6,377",,"5,470","5,675","5,734"
자본금,"1,184","1,184","1,184","1,184","1,184"
영업활동현금흐름,"3,318","1,245",136,"3,656","6,090"
투자활동현금흐름,"-1,036","-1,020",-614,"-1,573","-2,993"
재무활동현금흐름,"-1,036",-198,-974,"-1,044","-1,006"
CAPEX,931,"1,205","1,611","1,522","1,351"
FCF,"2,387",41,"-1,475","2,134","4,739"
이자발생부채,"16,788","16,902","17,921","17,160","16,706"
영업이익률,5.32,5.52,4.98,9.37,8.60
순이익률,-0.41,0.46,-1.98,4.79,3.07
ROE(%),-2.80,-0.55,-4.65,13.88,6.48
ROA(%),-0.19,0.22,-1.03,2.78,1.65
부채비율,257.66,264.06,290.48,268.26,289.59
자본유보율,973.94,959.43,920.51,969.99,990.16
EPS(원),-608,-115,-903,"2,722","1,378"
PER(배),N/A,N/A,N/A,5.53,8.86
BPS(원),"22,790","22,176","19,950","22,573","23,538"
PBR(배),0.44,0.32,0.66,0.67,0.52
현금DPS(원),150,200,350,400,450
현금배당수익률,1.49,2.85,2.65,2.66,3.69
현금배당성향(%),-22.90,-161.72,-35.86,13.59,30.19
발행주식수(보통주),"23,206,765","23,206,765","23,206,765","23,206,765","23,206,765"
