주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"12,879","13,349","13,571","15,041","15,378","17,209","18,243","19,122"
영업이익,903,502,417,503,737,"1,100","1,094","1,292"
영업이익(발표기준),903,502,417,503,737,,,
세전계속사업이익,722,502,-12,"1,045","1,726","1,033","1,106","1,354"
당기순이익,567,342,-113,893,"1,370",754,869,"1,063"
  당기순이익(지배),532,344,-36,810,"1,232",650,776,"1,011"
  당기순이익(비지배),35,-2,-76,82,137,,,
자산총계,"17,036","17,234","19,593","21,514","24,621","25,217","26,201","27,082"
부채총계,"5,949","5,972","7,752","8,821","9,624","9,917","10,194","10,106"
자본총계,"11,087","11,262","11,841","12,693","14,998","15,300","16,007","16,976"
  자본총계(지배),"10,402","10,596","10,487","11,185","12,748","13,106","13,653","14,429"
  자본총계(비지배),685,,"1,353","1,508","2,250",,,
자본금,584,584,584,584,584,582,583,582
영업활동현금흐름,579,144,403,360,"1,260",485,816,"1,214"
투자활동현금흐름,148,-861,"-1,779",297,"-1,321",-765,-642,-624
재무활동현금흐름,482,-45,"1,408",810,-413,-174,-78,-656
CAPEX,295,414,"1,275",829,"1,023",469,362,314
FCF,284,-270,-872,-469,237,12,383,862
이자발생부채,"3,130","3,288","4,832","5,664","6,066",,,
영업이익률,7.01,3.76,3.07,3.34,4.79,6.39,6.00,6.76
순이익률,4.40,2.57,-0.83,5.93,8.91,4.38,4.76,5.56
ROE(%),5.24,3.28,-0.35,7.48,10.30,5.03,5.80,7.20
ROA(%),3.48,2.00,-0.61,4.34,5.94,3.03,3.38,3.99
부채비율,53.65,53.03,65.47,69.49,64.17,64.82,63.68,59.53
자본유보율,"1,714.50","1,760.95","1,737.88","1,872.74","2,144.64",,,
EPS(원),"4,556","2,946",-311,"6,935","10,543","5,566","6,639","8,648"
PER(배),49.60,46.16,N/A,58.54,20.68,32.70,27.42,21.05
BPS(원),"91,141","92,841","91,888","98,003","111,693","114,834","119,625","126,424"
PBR(배),2.48,1.46,1.44,4.14,1.95,1.58,1.52,1.44
현금DPS(원),"1,250","1,000","1,000","1,500","2,000","1,929","1,917","2,000"
현금배당수익률,0.55,0.74,0.75,0.37,0.92,1.06,1.05,1.10
현금배당성향(%),26.79,33.15,-313.76,21.12,18.53,34.65,28.87,23.13
발행주식수(보통주),"11,686,538","11,686,538","11,686,538","11,686,538","11,686,538",,,
