주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,178","1,194","1,410","1,156","1,280"
영업이익,68,45,86,55,4
영업이익(발표기준),68,45,86,55,4
세전계속사업이익,66,47,89,49,-32
당기순이익,48,36,69,41,-32
  당기순이익(지배),31,30,39,25,-19
  당기순이익(비지배),16,6,30,17,-14
자산총계,"1,254","1,336","1,360","1,290","1,338"
부채총계,565,622,583,476,563
자본총계,689,714,776,814,775
  자본총계(지배),500,523,558,581,555
  자본총계(비지배),189,,218,234,220
자본금,53,53,53,53,53
영업활동현금흐름,-23,98,149,137,-23
투자활동현금흐름,-71,-45,-60,-60,-93
재무활동현금흐름,40,13,-69,-27,36
CAPEX,73,55,50,58,89
FCF,-96,42,99,79,-112
이자발생부채,166,184,120,96,139
영업이익률,5.74,3.81,6.13,4.79,0.31
순이익률,4.06,3.05,4.92,3.57,-2.54
ROE(%),6.43,5.92,7.20,4.33,-3.26
ROA(%),3.85,2.82,5.15,3.11,-2.47
부채비율,82.05,87.01,75.18,58.41,72.63
자본유보율,844.98,889.63,953.21,991.46,947.96
EPS(원),"2,962","2,868","3,684","2,333","-1,754"
PER(배),9.99,56.84,39.50,49.29,N/A
BPS(원),"47,358","49,551","52,812","54,994","52,585"
PBR(배),0.63,3.29,2.76,2.09,1.97
현금DPS(원),250,250,250,250,250
현금배당수익률,0.84,0.15,0.17,0.22,0.24
현금배당성향(%),8.44,8.72,6.79,10.72,-14.26
발행주식수(보통주),"1,056,000","1,056,000","1,056,000","1,056,000","1,056,000"
