주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"10,233","10,157","11,650","13,339","15,369"
영업이익,417,237,202,397,361
영업이익(발표기준),417,237,202,397,361
세전계속사업이익,514,71,-34,246,188
당기순이익,394,35,-80,115,21
  당기순이익(지배),396,37,-83,124,31
  당기순이익(비지배),-3,-3,3,-9,-9
자산총계,"7,253","8,832","9,792","9,893","11,076"
부채총계,"4,048","5,733","6,793","6,822","7,937"
자본총계,"3,205","3,098","3,000","3,072","3,140"
  자본총계(지배),"3,159","3,058","2,930","2,965","2,971"
  자본총계(비지배),46,,70,106,168
자본금,184,184,184,184,184
영업활동현금흐름,416,-384,141,301,36
투자활동현금흐름,-380,-939,-784,-252,-388
재무활동현금흐름,152,"1,513",614,154,926
CAPEX,547,483,262,429,284
FCF,-131,-867,-121,-129,-249
이자발생부채,"2,823","4,465","5,192","5,142","6,281"
영업이익률,4.08,2.34,1.74,2.98,2.35
순이익률,3.85,0.34,-0.68,0.86,0.14
ROE(%),13.07,1.20,-2.77,4.21,1.04
ROA(%),5.67,0.43,-0.86,1.17,0.20
부채비율,126.30,185.05,226.44,222.10,252.79
자본유보율,"1,796.60","1,787.28","1,722.54","1,761.16","1,768.70"
EPS(원),"1,079",102,-225,338,84
PER(배),10.75,76.50,N/A,14.28,73.20
BPS(원),"8,873","8,713","8,367","8,468","8,484"
PBR(배),1.31,0.89,0.55,0.57,0.72
현금DPS(원),100,50,50,100,100
현금배당수익률,0.86,0.64,1.09,2.07,1.63
현금배당성향(%),8.98,46.98,-21.15,28.20,113.85
발행주식수(보통주),"36,727,943","36,727,943","36,727,943","36,727,943","36,727,943"
