주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"906,128","1,001,616","978,115","808,188","983,250","1,109,019","1,147,130","1,344,350"
영업이익,"57,450","46,838","37,359",-769,"49,355","55,953","64,430","78,770"
영업이익(발표기준),"57,450","46,838","37,359",-769,"49,355",,,
세전계속사업이익,"74,431","75,581","28,358",317,"60,268","60,616","69,830","78,150"
당기순이익,"50,665","61,511","16,060","-1,084","57,184","55,269","56,170","73,200"
  당기순이익(지배),"16,774","22,531","7,169","1,894","19,702","28,058","23,920","35,720"
  당기순이익(비지배),"33,890","38,980","8,891","-2,978","37,482",,,
자산총계,"1,097,835","1,194,570","1,326,114","1,376,679","1,653,809","1,739,464","1,835,097","2,014,420"
부채총계,"640,270","685,691","804,354","858,080","998,157","1,029,987","1,052,153","1,078,910"
자본총계,"457,564","508,879","521,760","518,599","655,651","709,476","782,943","935,510"
  자본총계(지배),"136,601","166,275","166,838","174,350","212,483","248,950","288,037","321,800"
  자본총계(비지배),"320,963",,"354,923","344,249","443,168",,,
자본금,154,154,154,154,161,163,163,160
영업활동현금흐름,"69,301","78,565","80,277","96,946","61,252","132,540","131,853","124,210"
투자활동현금흐름,"-62,929","-101,818","-106,856","-104,189","-154,325","-53,628","-31,525","-6,100"
재무활동현금흐름,"-4,080","19,297","38,186","32,436","115,979","18,204","18,040","-13,380"
CAPEX,"49,719","62,756","78,250","92,388","87,497","42,380","34,610",0
FCF,"19,582","15,809","2,028","4,559","-26,245","86,632","86,235","115,630"
이자발생부채,"329,084","373,631","489,398","549,277","633,801",,,
영업이익률,6.34,4.68,3.82,-0.10,5.02,5.04,5.62,5.86
순이익률,5.59,6.14,1.64,-0.13,5.82,4.98,4.90,5.45
ROE(%),12.53,14.88,4.30,1.11,10.19,12.16,8.91,11.71
ROA(%),4.76,5.37,1.27,-0.08,3.77,3.26,3.14,3.80
부채비율,139.93,134.75,154.16,165.46,152.24,145.18,134.38,115.33
자본유보율,"96,552.39","115,396.60","119,875.22","127,125.62","138,287.26",,,
EPS(원),"23,650","31,767","10,108","2,670","27,657","37,553","32,015","47,808"
PER(배),11.97,8.18,25.92,90.08,9.08,6.52,7.65,5.12
BPS(원),"242,249","294,873","315,570","329,764","375,047","439,143","508,091","567,648"
PBR(배),1.17,0.88,0.83,0.73,0.67,0.56,0.48,0.43
현금DPS(원),"4,000","5,000","5,000","7,000","8,000","8,750","8,833","9,500"
현금배당수익률,1.41,1.92,1.91,2.91,3.19,3.57,3.61,3.88
현금배당성향(%),13.45,12.51,37.37,195.45,22.72,23.12,27.38,19.72
발행주식수(보통주),"70,360,297","70,360,297","70,360,297","70,360,297","74,149,329",,,
