주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"12,287","12,992","12,598","11,959","13,874","15,330","16,309","17,482"
영업이익,550,912,"1,066","1,021","1,522","1,749","1,893","2,052"
영업이익(발표기준),550,912,"1,066","1,021","1,522",,,
세전계속사업이익,671,952,"1,135","1,122","1,546","1,774","1,926","2,087"
당기순이익,539,724,853,849,"1,115","1,327","1,443","1,561"
  당기순이익(지배),539,724,853,851,"1,146","1,344","1,458","1,575"
  당기순이익(비지배),,,,-2,-30,,,
자산총계,"12,523","12,727","13,236","14,385","15,571","16,791","18,199","19,664"
부채총계,"3,268","2,820","2,781","3,125","3,167","3,203","3,301","3,345"
자본총계,"9,255","9,907","10,456","11,260","12,404","13,588","14,898","16,320"
  자본총계(지배),"9,255","9,907","10,456","11,221","12,378","13,580","14,904","16,341"
  자본총계(비지배),,,,39,26,,,
자본금,123,123,123,123,123,122,122,122
영업활동현금흐름,728,"2,149","1,364","1,494","1,721","1,479","1,773","1,739"
투자활동현금흐름,"-1,687",-891,-589,"-1,478",-980,-723,-736,-492
재무활동현금흐름,971,-937,-865,54,-502,-208,-181,-158
CAPEX,229,86,272,171,603,308,300,242
FCF,499,"2,063","1,093","1,323","1,118","1,301","1,390","1,556"
이자발생부채,"1,500",648,241,488,224,,,
영업이익률,4.48,7.02,8.46,8.53,10.97,11.41,11.60,11.73
순이익률,4.38,5.57,6.77,7.10,8.04,8.65,8.85,8.93
ROE(%),5.96,7.56,8.37,7.85,9.71,10.35,10.23,10.08
ROA(%),4.70,5.74,6.57,6.15,7.45,8.20,8.25,8.25
부채비율,35.31,28.46,26.60,27.75,25.53,23.58,22.16,20.49
자본유보율,"7,567.81","8,082.91","8,696.65","9,309.65","10,157.70",,,
EPS(원),"2,187","2,940","3,462","3,455","4,651","5,456","5,918","6,396"
PER(배),14.38,12.33,9.11,8.76,7.65,7.18,6.62,6.13
BPS(원),"42,125","45,095","47,591","51,075","56,341","61,813","67,841","74,380"
PBR(배),0.75,0.80,0.66,0.59,0.63,0.63,0.58,0.53
현금DPS(원),350,400,450,450,600,593,600,625
현금배당수익률,1.11,1.10,1.43,1.49,1.69,1.51,1.53,1.59
현금배당성향(%),14.28,12.14,11.60,11.62,11.51,10.87,10.14,9.77
발행주식수(보통주),"24,630,000","24,630,000","24,630,000","24,630,000","24,630,000",,,
