주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,377","1,352","1,320","1,278","1,322"
영업이익,76,69,21,0,51
영업이익(발표기준),76,69,21,0,51
세전계속사업이익,36,23,20,6,221
당기순이익,29,8,13,1,157
  당기순이익(지배),27,6,12,1,156
  당기순이익(비지배),2,2,1,0,1
자산총계,"1,679","1,706","2,007","1,957","2,025"
부채총계,925,961,"1,096","1,059",980
자본총계,754,745,912,898,"1,045"
  자본총계(지배),732,722,888,875,"1,021"
  자본총계(비지배),21,,23,23,24
자본금,189,189,189,189,189
영업활동현금흐름,117,74,26,83,49
투자활동현금흐름,-129,-75,-76,-43,182
재무활동현금흐름,25,-5,56,-22,-190
CAPEX,99,103,69,62,123
FCF,18,-30,-43,21,-74
이자발생부채,732,746,844,834,685
영업이익률,5.52,5.12,1.59,0.03,3.83
순이익률,2.09,0.56,0.96,0.04,11.90
ROE(%),3.69,0.84,1.49,0.09,16.48
ROA(%),1.73,0.45,0.68,0.03,7.90
부채비율,122.65,129.10,120.17,117.93,93.70
자본유보율,301.37,294.99,366.72,361.48,437.17
EPS(원),143,32,64,4,827
PER(배),19.99,81.52,57.63,"1,334.49",5.59
BPS(원),"3,949","3,953","4,700","4,630","5,405"
PBR(배),0.72,0.66,0.78,1.19,0.86
현금DPS(원),70,70,70,70,100
현금배당수익률,2.46,2.67,1.91,1.28,2.16
현금배당성향(%),48.20,210.43,109.92,"1,701.54",12.09
발행주식수(보통주),"18,897,307","18,897,307","18,897,307","18,897,307","18,897,307"
