주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,115","1,953","2,076","1,786","1,961"
영업이익,128,59,97,114,144
영업이익(발표기준),128,59,97,114,144
세전계속사업이익,172,114,145,154,187
당기순이익,127,87,114,149,120
  당기순이익(지배),127,87,114,149,120
  당기순이익(비지배),,,,,
자산총계,"4,315","4,324","4,409","4,424","4,480"
부채총계,358,295,330,278,292
자본총계,"3,957","4,030","4,080","4,146","4,188"
  자본총계(지배),"3,957","4,030","4,080","4,146","4,188"
  자본총계(비지배),,,,,
자본금,165,165,165,165,165
영업활동현금흐름,189,218,299,253,220
투자활동현금흐름,-183,-16,-322,-133,-266
재무활동현금흐름,-81,-89,-77,-81,-91
CAPEX,35,45,70,44,22
FCF,155,173,229,210,199
이자발생부채,0,0,11,7,4
영업이익률,6.03,3.03,4.67,6.36,7.32
순이익률,6.00,4.45,5.47,8.32,6.11
ROE(%),3.23,2.17,2.80,3.61,2.87
ROA(%),2.94,2.01,2.60,3.36,2.69
부채비율,9.06,7.31,8.08,6.71,6.96
자본유보율,"2,401.32","2,456.25","2,484.26","2,531.17","2,553.94"
EPS(원),385,263,344,450,363
PER(배),23.91,37.98,25.72,26.21,29.22
BPS(원),"17,814","18,247","18,539","18,978","19,169"
PBR(배),0.52,0.55,0.48,0.62,0.55
현금DPS(원),350,300,300,400,400
현금배당수익률,3.80,3.00,3.39,3.39,3.77
현금배당성향(%),61.23,76.33,58.14,58.82,73.01
발행주식수(보통주),"33,000,000","33,000,000","33,000,000","33,000,000","33,000,000"
