주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,572","2,580","2,577","1,947","2,616"
영업이익,128,86,80,78,151
영업이익(발표기준),128,86,80,78,151
세전계속사업이익,35,86,38,-30,193
당기순이익,20,70,31,-57,124
  당기순이익(지배),18,70,31,-55,148
  당기순이익(비지배),1,0,0,-2,-24
자산총계,"2,123","2,201","2,220","2,260","2,934"
부채총계,"1,191","1,148","1,143","1,204","1,574"
자본총계,932,"1,053","1,077","1,056","1,360"
  자본총계(지배),881,"1,003","1,025","1,006","1,329"
  자본총계(비지배),51,,52,50,31
자본금,237,237,237,237,237
영업활동현금흐름,63,32,18,-72,-117
투자활동현금흐름,120,-16,13,6,-114
재무활동현금흐름,-151,-52,-53,93,307
CAPEX,5,9,20,7,22
FCF,58,23,-2,-79,-140
이자발생부채,"1,058","1,005",966,"1,027","1,227"
영업이익률,4.99,3.33,3.09,4.00,5.78
순이익률,0.76,2.73,1.22,-2.90,4.74
ROE(%),2.09,7.47,3.06,-5.38,12.66
ROA(%),0.90,3.26,1.42,-2.52,4.78
부채비율,127.84,109.05,106.18,114.03,115.75
자본유보율,179.39,208.28,217.92,196.76,258.92
EPS(원),39,148,65,-115,311
PER(배),29.55,7.29,43.26,N/A,6.25
BPS(원),"1,897","2,158","2,207","2,118","2,799"
PBR(배),0.60,0.50,1.28,1.31,0.69
현금DPS(원),0,15,10,0,15
현금배당수익률,0.00,1.39,0.35,0.00,0.77
현금배당성향(%),0.00,9.90,14.96,0.00,4.82
발행주식수(보통주),"47,474,590","47,474,590","47,474,590","47,474,590","47,474,590"
