주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"3,500","3,935","4,607","5,530","5,967","6,418","7,122","7,910"
영업이익,373,393,474,743,696,824,947,"1,046"
영업이익(발표기준),373,393,474,743,696,,,
세전계속사업이익,310,351,449,722,748,761,884,983
당기순이익,264,294,374,593,593,603,700,779
  당기순이익(지배),231,257,317,530,537,543,630,701
  당기순이익(비지배),33,36,56,63,56,,,
자산총계,"5,953","6,391","7,089","7,660","8,100","8,717","9,335","10,030"
부채총계,"2,944","3,309","3,799","3,890","3,801","3,931","3,975","4,024"
자본총계,"3,008","3,082","3,290","3,770","4,299","4,786","5,360","6,006"
  자본총계(지배),"2,699","2,736","2,956","3,381","3,878","4,365","4,939","5,585"
  자본총계(비지배),309,,334,389,421,,,
자본금,61,61,61,61,61,61,61,61
영업활동현금흐름,457,490,221,461,668,"1,353",781,819
투자활동현금흐름,-435,-508,-458,-572,-568,-289,-318,-351
재무활동현금흐름,-72,32,339,277,-232,-56,-56,-56
CAPEX,466,607,475,522,381,257,285,285
FCF,-9,-117,-254,-61,287,,,
이자발생부채,"2,456","2,734","3,219","3,479","3,430",,,
영업이익률,10.65,9.99,10.29,13.44,11.66,12.84,13.30,13.22
순이익률,7.54,7.47,8.11,10.72,9.94,9.40,9.83,9.85
ROE(%),8.73,9.47,11.14,16.73,14.79,13.18,13.54,13.32
ROA(%),4.47,4.76,5.54,8.04,7.52,7.17,7.75,8.04
부채비율,97.88,107.38,115.46,103.19,88.42,82.14,74.16,67.00
자본유보율,"4,408.25","4,785.20","5,241.73","6,023.60","6,781.26",,,
EPS(원),"1,995","2,225","2,742","4,581","4,641","4,694","5,446","6,059"
PER(배),16.39,10.52,12.95,11.13,9.52,7.82,6.74,6.06
BPS(원),"23,637","24,607","26,586","30,403","34,874","39,257","44,419","50,229"
PBR(배),1.38,0.95,1.34,1.68,1.27,0.93,0.83,0.73
현금DPS(원),300,350,400,450,500,500,500,500
현금배당수익률,0.92,1.50,1.13,0.88,1.13,1.36,1.36,1.36
현금배당성향(%),14.86,15.12,14.02,9.44,10.36,10.65,9.18,8.25
발행주식수(보통주),"11,569,113","11,569,113","11,569,113","11,569,113","11,569,113",,,
