주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"11,152","10,954","11,082","11,014","12,667"
영업이익,244,252,221,100,240
영업이익(발표기준),244,252,221,100,240
세전계속사업이익,422,-471,291,-593,544
당기순이익,271,-360,221,-779,266
  당기순이익(지배),226,-393,197,-676,216
  당기순이익(비지배),44,32,25,-103,50
자산총계,"14,350","14,646","15,443","15,641","14,230"
부채총계,"7,376","8,647","9,353","10,428","8,894"
자본총계,"6,974","5,999","6,090","5,213","5,336"
  자본총계(지배),"6,392","5,394","5,509","4,757","4,903"
  자본총계(비지배),582,,581,456,433
자본금,300,300,300,300,300
영업활동현금흐름,848,-212,986,-317,"1,646"
투자활동현금흐름,"-1,063",-280,-754,205,-482
재무활동현금흐름,632,775,137,446,"-1,474"
CAPEX,143,234,305,234,301
FCF,706,-446,682,-552,"1,345"
이자발생부채,"2,796","4,010","4,743","5,440","4,143"
영업이익률,2.19,2.30,2.00,0.91,1.90
순이익률,2.43,-3.29,2.00,-7.07,2.10
ROE(%),3.61,-6.67,3.61,-13.18,4.47
ROA(%),1.99,-2.48,1.47,-5.01,1.78
부채비율,105.75,144.15,153.58,200.03,166.70
자본유보율,"2,054.72","1,866.33","1,907.02","1,657.11","1,696.45"
EPS(원),"3,772","-6,546","3,278","-11,271","3,601"
PER(배),10.05,N/A,11.41,N/A,9.94
BPS(원),"126,563","126,457","129,139","111,516","114,939"
PBR(배),0.30,0.32,0.29,0.31,0.31
현금DPS(원),"1,500","1,500","1,750","2,000","2,250"
현금배당수익률,3.96,3.75,4.68,5.71,6.28
현금배당성향(%),33.47,-16.29,37.95,-12.62,44.42
발행주식수(보통주),"6,000,000","6,000,000","6,000,000","6,000,000","6,000,000"
