주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,180","4,467","4,730","5,036","5,176"
영업이익,-19,221,275,284,280
영업이익(발표기준),-19,221,275,284,280
세전계속사업이익,67,93,485,421,48
당기순이익,35,71,339,270,33
  당기순이익(지배),49,80,349,270,33
  당기순이익(비지배),-14,-9,-10,0,0
자산총계,"6,393","6,526","7,487","8,189","8,416"
부채총계,"3,486","3,392","4,047","4,371","4,576"
자본총계,"2,907","3,134","3,440","3,818","3,840"
  자본총계(지배),"2,843","3,074","3,407","3,813","3,840"
  자본총계(비지배),64,,33,6,
자본금,63,69,69,69,69
영업활동현금흐름,68,295,88,243,372
투자활동현금흐름,-25,-183,-791,-278,-457
재무활동현금흐름,187,-134,557,92,152
CAPEX,292,158,220,204,430
FCF,-224,137,-132,39,-58
이자발생부채,"1,890","1,584","2,153","2,340","2,584"
영업이익률,-0.45,4.94,5.81,5.63,5.41
순이익률,0.83,1.58,7.17,5.36,0.64
ROE(%),1.72,2.70,10.78,7.47,0.86
ROA(%),0.55,1.09,4.84,3.44,0.40
부채비율,119.92,108.25,117.64,114.46,119.16
자본유보율,"4,711.86","4,622.78","4,986.99","5,259.21","5,321.32"
EPS(원),387,583,"2,538","1,959",239
PER(배),85.37,52.63,8.93,17.00,95.24
BPS(원),"22,838","22,573","24,757","27,704","27,900"
PBR(배),1.44,1.36,0.91,1.20,0.82
현금DPS(원),265,450,275,300,350
현금배당수익률,0.80,1.47,1.21,0.90,1.54
현금배당성향(%),67.76,76.70,10.84,15.32,146.21
발행주식수(보통주),"12,594,080","13,763,533","13,763,533","13,763,533","13,763,533"
