주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,019",846,"1,578","1,378","2,530"
영업이익,33,4,72,70,143
영업이익(발표기준),33,4,72,70,143
세전계속사업이익,33,88,20,51,142
당기순이익,29,67,1,40,114
  당기순이익(지배),29,67,1,40,114
  당기순이익(비지배),,,,,
자산총계,"1,105","2,049","1,832","2,364","2,361"
부채총계,181,"1,060",828,"1,328","1,140"
자본총계,924,990,"1,004","1,036","1,220"
  자본총계(지배),924,990,"1,004","1,036","1,220"
  자본총계(비지배),,,,,
자본금,270,270,270,270,270
영업활동현금흐름,66,23,126,204,-5
투자활동현금흐름,9,-661,13,-190,206
재무활동현금흐름,-21,645,-142,160,-180
CAPEX,16,9,18,8,75
FCF,50,15,108,196,-80
이자발생부채,24,731,592,837,593
영업이익률,3.24,0.50,4.59,5.08,5.64
순이익률,2.84,7.86,0.09,2.93,4.50
ROE(%),3.15,6.95,0.15,3.95,10.10
ROA(%),2.64,4.22,0.08,1.92,4.82
부채비율,19.54,107.03,82.51,128.09,93.44
자본유보율,244.70,268.25,271.99,304.05,360.83
EPS(원),54,123,3,75,211
PER(배),26.30,13.39,939.72,40.84,13.91
BPS(원),"1,796","1,924","1,951","2,015","2,261"
PBR(배),0.78,0.86,1.30,1.51,1.30
현금DPS(원),0,0,10,10,10
현금배당수익률,0.00,0.00,0.40,0.33,0.34
현금배당성향(%),0.00,0.00,353.95,12.76,4.74
발행주식수(보통주),"53,985,163","53,985,163","53,985,163","53,985,163","53,985,163"
