주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,881","5,242","5,403","5,517","6,316"
영업이익,88,79,112,150,8
영업이익(발표기준),88,79,112,150,8
세전계속사업이익,45,10,63,89,-11
당기순이익,20,8,39,65,-24
  당기순이익(지배),19,8,38,66,-24
  당기순이익(비지배),0,0,1,-1,0
자산총계,"5,423","5,580","5,606","5,943","6,121"
부채총계,"2,499","2,762","2,785","3,020","3,162"
자본총계,"2,924","2,818","2,822","2,923","2,959"
  자본총계(지배),"2,918","2,809","2,809","2,913","2,947"
  자본총계(비지배),7,,13,11,12
자본금,131,132,132,134,136
영업활동현금흐름,293,95,258,335,-270
투자활동현금흐름,-206,-59,-103,-339,-141
재무활동현금흐름,-109,21,-80,90,275
CAPEX,144,114,149,152,155
FCF,149,-19,109,183,-425
이자발생부채,"1,148","1,354","1,364","1,477","1,755"
영업이익률,1.80,1.50,2.08,2.72,0.13
순이익률,0.40,0.15,0.72,1.18,-0.38
ROE(%),0.66,0.27,1.34,2.29,-0.84
ROA(%),0.37,0.14,0.70,1.12,-0.40
부채비율,85.46,98.02,98.69,103.31,106.84
자본유보율,"2,308.42","2,280.88","2,283.66","2,323.36","2,279.66"
EPS(원),75,29,143,248,-90
PER(배),97.82,240.98,35.99,56.93,N/A
BPS(원),"12,134","12,294","12,408","12,628","12,494"
PBR(배),0.61,0.56,0.41,1.12,0.74
현금DPS(원),175,125,125,150,100
현금배당수익률,2.37,1.81,2.43,1.06,1.08
현금배당성향(%),216.32,377.13,74.95,52.81,-96.38
발행주식수(보통주),"26,196,427","26,438,751","26,438,751","26,814,737","27,203,469"
