주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,444","2,802","2,716","2,648","3,192"
영업이익,-69,231,193,109,200
영업이익(발표기준),-69,231,193,109,200
세전계속사업이익,-67,231,194,106,203
당기순이익,-53,173,180,84,159
  당기순이익(지배),-53,173,180,84,159
  당기순이익(비지배),,,,,
자산총계,"2,991","2,988","3,081","3,091","3,318"
부채총계,822,669,603,565,685
자본총계,"2,169","2,320","2,478","2,526","2,634"
  자본총계(지배),"2,169","2,320","2,478","2,526","2,634"
  자본총계(비지배),,,,,
자본금,200,200,200,200,200
영업활동현금흐름,-78,420,322,253,176
투자활동현금흐름,-71,-5,-257,-148,-49
재무활동현금흐름,119,-292,-79,-99,-49
CAPEX,55,20,86,78,48
FCF,-132,400,236,175,128
이자발생부채,391,119,72,8,13
영업이익률,-2.82,8.23,7.10,4.11,6.27
순이익률,-2.16,6.17,6.64,3.16,4.97
ROE(%),-2.39,7.70,7.51,3.34,6.15
ROA(%),-1.76,5.78,5.94,2.71,4.95
부채비율,37.89,28.82,24.34,22.37,26.01
자본유보율,983.62,"1,059.77","1,139.43","1,168.58","1,237.11"
EPS(원),"-1,318","4,323","4,505","2,088","3,965"
PER(배),N/A,4.50,4.39,10.58,6.43
BPS(원),"54,230","57,993","61,942","63,942","68,809"
PBR(배),0.29,0.34,0.32,0.35,0.37
현금DPS(원),500,600,600,600,700
현금배당수익률,3.19,3.08,3.03,2.71,2.75
현금배당성향(%),-37.93,13.88,13.32,28.41,16.89
발행주식수(보통주),"4,000,000","4,000,000","4,000,000","4,000,000","4,000,000"
