주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"38,714","51,857","63,942","47,693","63,164","75,285","82,395","90,514"
영업이익,"3,457","3,974","4,678",885,"5,174","6,417","7,141","7,943"
영업이익(발표기준),"3,457","3,974","4,678",885,"5,174",,,
세전계속사업이익,"2,914","3,548","7,982","-1,185","5,176","5,683","6,385","7,238"
당기순이익,"2,136","2,849","5,931",-691,"3,889","4,280","4,744","5,366"
  당기순이익(지배),"1,823","2,390","5,264","-1,035","3,068","3,468","3,929","4,583"
  당기순이익(비지배),313,459,667,344,820,,,
자산총계,"101,517","111,013","130,185","127,691","136,445","140,842","145,342","149,355"
부채총계,"52,322","60,991","75,034","77,119","78,821","79,617","79,584","78,243"
자본총계,"49,195","50,022","55,151","50,573","57,625","61,225","65,757","71,112"
  자본총계(지배),"34,218","34,691","39,265","34,424","37,441","40,732","44,407","48,902"
  자본총계(비지배),"14,978",,"15,886","16,149","20,184",,,
자본금,492,492,492,492,492,491,491,491
영업활동현금흐름,"3,899","3,313","7,899","5,524","11,045","8,851","10,415","10,767"
투자활동현금흐름,"-3,048","-5,926",-715,"-3,891","-8,254","-7,092","-6,684","-7,334"
재무활동현금흐름,120,"4,383","-8,935",480,-906,"-3,014","-2,612","-3,568"
CAPEX,"3,956","3,887","3,212","4,768","5,844","5,368","5,651","6,320"
FCF,-57,-574,"4,688",756,"5,200","3,620","5,403","5,512"
이자발생부채,"26,616","32,803","45,417","49,301","45,939",,,
영업이익률,8.93,7.66,7.32,1.86,8.19,8.52,8.67,8.77
순이익률,5.52,5.49,9.28,-1.45,6.16,5.68,5.76,5.93
ROE(%),5.48,6.94,14.24,-2.81,8.54,8.87,9.23,9.82
ROA(%),2.13,2.68,4.92,-0.54,2.94,3.09,3.32,3.64
부채비율,106.36,121.93,136.05,152.49,136.78,130.04,121.03,110.03
자본유보율,"5,374.13","5,762.54","6,741.18","6,370.64","7,083.79",,,
EPS(원),"18,513","24,274","53,472","-10,512","31,165","35,225","39,911","46,549"
PER(배),16.20,10.55,5.40,N/A,8.15,7.24,6.39,5.48
BPS(원),"347,867","352,681","399,182","349,962","380,637","414,093","451,452","497,156"
PBR(배),0.86,0.73,0.72,0.68,0.67,0.62,0.56,0.51
현금DPS(원),"1,250","2,000","2,000","1,500","3,000","2,859","2,918","3,229"
현금배당수익률,0.42,0.78,0.69,0.63,1.18,1.12,1.14,1.27
현금배당성향(%),6.75,8.23,3.74,-14.26,9.62,8.12,7.31,6.94
발행주식수(보통주),"9,845,181","9,845,181","9,845,181","9,845,181","9,845,181",,,
