주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,404","1,330","1,073","1,404",895
영업이익,228,180,9,18,-67
영업이익(발표기준),228,180,9,18,-67
세전계속사업이익,220,188,27,24,-40
당기순이익,168,144,21,18,-32
  당기순이익(지배),168,144,21,18,-32
  당기순이익(비지배),,,,,
자산총계,977,"1,222","1,332","1,210","1,147"
부채총계,207,131,263,196,176
자본총계,770,"1,091","1,070","1,014",971
  자본총계(지배),770,"1,091","1,070","1,014",971
  자본총계(비지배),,,,,
자본금,31,38,38,38,38
영업활동현금흐름,-14,199,-39,152,-54
투자활동현금흐름,20,-164,-48,30,-68
재무활동현금흐름,-12,182,-53,-82,-17
CAPEX,15,27,16,5,3
FCF,-28,172,-55,147,-57
이자발생부채,0,0,32,32,27
영업이익률,16.24,13.52,0.82,1.26,-7.52
순이익률,12.00,10.87,1.98,1.26,-3.59
ROE(%),24.62,15.52,1.97,1.69,-3.24
ROA(%),19.07,13.14,1.66,1.39,-2.73
부채비율,26.86,12.01,24.59,19.32,18.09
자본유보율,"2,328.10","2,738.02","2,707.08","2,699.44","2,590.54"
EPS(원),"2,761","2,171",279,231,-421
PER(배),,4.58,30.13,34.87,N/A
BPS(원),"12,376","14,316","14,296","15,094","14,448"
PBR(배),0.00,0.70,0.59,0.53,0.49
현금DPS(원),400,400,250,250,100
현금배당수익률,,4.02,2.98,3.10,1.40
현금배당성향(%),14.77,21.10,88.09,37.76,-8.29
발행주식수(보통주),"6,222,000","7,622,000","7,622,000","7,622,000","7,622,000"
