주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"152,023","126,458","130,542","106,259","110,181","108,207","109,672","111,762"
영업이익,"1,428","1,335","1,094","1,239","1,220","1,790","2,115","2,310"
영업이익(발표기준),"1,428","1,335","1,094","1,239","1,220",,,
세전계속사업이익,628,899,15,"1,073","1,071","1,151","1,387","1,647"
당기순이익,346,77,"-1,226",421,"1,035",789,954,"1,096"
  당기순이익(지배),334,73,"-1,315",345,987,762,922,"1,051"
  당기순이익(비지배),12,4,89,76,49,,,
자산총계,"72,274","77,690","101,388","87,735","94,109","93,206","94,680","97,988"
부채총계,"48,789","54,572","78,335","65,282","70,219","69,393","70,150","72,880"
자본총계,"23,485","23,119","23,053","22,452","23,890","23,812","24,530","25,109"
  자본총계(지배),"23,702","23,366","21,634","20,582","21,985","21,888","22,584","23,163"
  자본총계(비지배),-217,,"1,419","1,871","1,905",,,
자본금,"6,487","6,487","6,487","6,487","6,487","6,489","6,489","6,489"
영업활동현금흐름,"-6,346","-1,990","4,664","-1,499","4,615","7,063","7,031","7,840"
투자활동현금흐름,"8,780",-826,"-4,112","13,879",400,"-3,918","-3,984","-4,464"
재무활동현금흐름,"-6,761","5,038",-409,"-8,708",33,"-2,556","-1,962","-1,701"
CAPEX,"1,567","1,271","2,184","2,111","2,288","2,300","2,357","2,235"
FCF,"-7,914","-3,261","2,480","-3,609","2,327","2,708","2,993","2,640"
이자발생부채,"21,129","26,300","52,349","47,385","50,562",,,
영업이익률,0.94,1.06,0.84,1.17,1.11,1.65,1.93,2.07
순이익률,0.23,0.06,-0.94,0.40,0.94,0.73,0.87,0.98
ROE(%),1.39,0.31,-5.85,1.63,4.64,3.47,4.15,4.59
ROA(%),0.44,0.10,-1.37,0.45,1.14,0.84,1.02,1.14
부채비율,207.74,236.05,339.81,290.76,293.93,291.42,285.98,290.26
자본유보율,281.63,276.51,249.53,241.72,252.63,,,
EPS(원),135,29,-530,139,397,307,371,423
PER(배),49.42,178.04,N/A,34.95,12.63,15.57,12.85,11.28
BPS(원),"9,849","9,709","8,989","9,414","10,056","10,009","10,327","10,592"
PBR(배),0.68,0.54,0.66,0.52,0.50,0.48,0.46,0.45
현금DPS(원),120,120,120,120,120,120,120,120
현금배당수익률,1.80,2.31,2.02,2.47,2.39,2.51,2.51,2.51
현금배당성향(%),86.44,398.25,-21.96,76.06,26.59,39.11,32.29,28.35
발행주식수(보통주),"248,187,647","248,187,647","248,187,647","248,187,647","248,187,647",,,
