주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,356,336,562,66,186
영업이익,-31,-63,-1,-16,-18
영업이익(발표기준),-31,-63,-1,-16,-18
세전계속사업이익,-26,-114,-39,130,75
당기순이익,-29,-121,-48,112,78
  당기순이익(지배),-29,-120,-48,113,77
  당기순이익(비지배),0,-1,0,0,0
자산총계,367,614,698,"1,383","1,763"
부채총계,180,429,339,622,569
자본총계,187,185,359,761,"1,194"
  자본총계(지배),185,184,358,760,"1,194"
  자본총계(비지배),2,,1,1,
자본금,108,121,176,268,407
영업활동현금흐름,-127,-27,12,38,-15
투자활동현금흐름,132,-5,-294,-575,119
재무활동현금흐름,5,370,111,502,342
CAPEX,1,1,1,1,0
FCF,-128,-28,12,37,-15
이자발생부채,88,304,230,257,299
영업이익률,-8.75,-18.90,-0.15,-24.62,-9.59
순이익률,-8.16,-36.05,-8.56,169.47,41.80
ROE(%),-18.20,-65.25,-17.72,20.12,7.92
ROA(%),-8.86,-24.67,-7.32,10.78,4.95
부채비율,96.38,231.91,94.25,81.66,47.66
자본유보율,67.71,48.94,103.77,184.23,193.75
EPS(원),-131,-472,-173,227,113
PER(배),N/A,N/A,N/A,11.15,13.37
BPS(원),763,672,905,"1,269","1,468"
PBR(배),4.10,2.84,3.50,1.99,1.03
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"24,282,519","27,374,419","39,579,763","56,780,563","81,323,413"
