주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"15,070","17,817","26,439","23,064","28,417"
영업이익,522,805,631,671,"2,990"
영업이익(발표기준),522,805,631,671,"2,990"
세전계속사업이익,201,"1,924",473,422,"3,079"
당기순이익,291,"3,228",147,338,"2,267"
  당기순이익(지배),255,"3,164",-31,171,"1,760"
  당기순이익(비지배),36,63,178,167,507
자산총계,"24,117","24,454","24,485","23,156","28,990"
부채총계,"11,426","10,928","10,962","9,848","13,123"
자본총계,"12,691","13,526","13,523","13,307","15,867"
  자본총계(지배),"12,370","9,413","9,649","9,759","12,043"
  자본총계(비지배),321,,"3,874","3,549","3,824"
자본금,300,207,207,207,207
영업활동현금흐름,"-1,415","1,275",925,"2,688","-1,657"
투자활동현금흐름,-751,-481,-569,-929,-182
재무활동현금흐름,"2,229",-564,-300,"-1,000","2,238"
CAPEX,654,496,436,622,591
FCF,"-2,069",779,489,"2,066","-2,248"
이자발생부채,"6,974","6,772","6,916","6,028","8,335"
영업이익률,3.47,4.52,2.39,2.91,10.52
순이익률,1.93,18.12,0.56,1.46,7.98
ROE(%),2.04,29.05,-0.32,1.76,16.14
ROA(%),1.27,13.29,0.60,1.42,8.69
부채비율,90.03,80.79,81.06,74.01,82.71
자본유보율,"3,943.81","4,367.77","4,305.56","4,373.80","5,228.14"
EPS(원),"4,248","62,315",-742,"4,124","42,486"
PER(배),25.19,0.79,N/A,10.80,2.42
BPS(원),"212,768","232,782","238,819","241,520","298,051"
PBR(배),0.50,0.21,0.20,0.18,0.35
현금DPS(원),"1,800","1,800","1,500","1,500","1,750"
현금배당수익률,1.68,3.65,3.16,3.37,1.70
현금배당성향(%),41.06,2.30,-197.27,35.48,4.02
발행주식수(보통주),"6,000,000","4,141,657","4,141,657","4,141,657","4,141,657"
