주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"13,504","13,890","13,610","12,807","12,778"
영업이익,101,43,105,80,-49
영업이익(발표기준),101,43,105,80,-49
세전계속사업이익,477,489,360,"1,883",39
당기순이익,366,418,295,"1,312",85
  당기순이익(지배),363,414,292,"1,310",83
  당기순이익(비지배),2,4,3,2,2
자산총계,"15,459","13,686","15,834","16,897","16,626"
부채총계,"6,293","4,211","6,156","6,552","6,238"
자본총계,"9,165","9,475","9,678","10,345","10,388"
  자본총계(지배),"9,124","9,436","9,640","10,305","10,349"
  자본총계(비지배),41,,39,40,39
자본금,350,350,350,350,350
영업활동현금흐름,448,"-1,529","2,114",571,26
투자활동현금흐름,-273,929,"-2,187",183,290
재무활동현금흐름,-77,-75,-115,-698,-122
CAPEX,272,281,351,333,254
FCF,176,"-1,810","1,763",238,-228
이자발생부채,132,135,690,669,569
영업이익률,0.75,0.31,0.77,0.62,-0.39
순이익률,2.71,3.01,2.17,10.25,0.67
ROE(%),4.04,4.46,3.06,13.14,0.80
ROA(%),2.43,2.87,2.00,8.02,0.51
부채비율,68.66,44.45,63.61,63.34,60.05
자본유보율,"2,645.84","2,736.72","2,795.66","2,989.72","2,998.36"
EPS(원),"7,265","8,276","5,836","26,203","1,661"
PER(배),12.98,10.32,12.10,3.45,100.85
BPS(원),"234,861","242,938","248,169","265,409","266,539"
PBR(배),0.40,0.35,0.28,0.34,0.63
현금DPS(원),"1,750","1,750","1,750","16,750","1,750"
현금배당수익률,1.86,2.05,2.48,18.51,1.04
현금배당성향(%),18.72,16.43,23.30,49.66,81.82
발행주식수(보통주),"5,000,000","5,000,000","5,000,000","5,000,000","5,000,000"
