주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,140","13,600","22,913","19,685","24,039"
영업이익,734,"1,436","2,251",623,336
영업이익(발표기준),734,"1,436","2,251",623,336
세전계속사업이익,933,876,"2,061",98,476
당기순이익,818,885,"1,300",8,294
  당기순이익(지배),818,622,592,109,288
  당기순이익(비지배),,263,708,-101,6
자산총계,"10,855","38,251","40,980","42,392","45,723"
부채총계,"1,684","19,423","20,577","21,979","24,555"
자본총계,"9,171","18,828","20,403","20,413","21,168"
  자본총계(지배),"9,171","9,592","10,302","10,515","10,984"
  자본총계(비지배),,,"10,101","9,898","10,184"
자본금,286,286,286,286,286
영업활동현금흐름,-141,"1,356","3,233","2,256","2,360"
투자활동현금흐름,333,"-1,483","-2,554","-2,595","-1,238"
재무활동현금흐름,-172,"1,901",-453,"1,420",-744
CAPEX,88,"2,119","2,320","1,294","1,344"
FCF,-229,-763,912,962,"1,016"
이자발생부채,569,"12,590","12,770","14,729","14,693"
영업이익률,23.38,10.56,9.83,3.17,1.40
순이익률,26.06,6.51,5.67,0.04,1.22
ROE(%),9.42,6.63,5.96,1.05,2.68
ROA(%),7.96,3.61,3.28,0.02,0.67
부채비율,18.36,103.16,100.86,107.67,116.00
자본유보율,"3,079.95","3,270.21","3,525.24","3,575.29","3,699.61"
EPS(원),"1,490","1,088","1,037",190,505
PER(배),5.09,5.05,5.84,24.31,9.04
BPS(원),"16,099","17,092","18,356","18,783","19,877"
PBR(배),0.47,0.32,0.33,0.25,0.23
현금DPS(원),75,75,80,85,100
현금배당수익률,0.99,1.36,1.32,1.84,2.19
현금배당성향(%),5.24,6.79,7.61,43.89,19.22
발행주식수(보통주),"53,543,977","53,543,977","53,543,977","53,543,977","53,543,977"
