주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,745","1,584","1,925","1,905","2,135"
영업이익,59,58,58,92,49
영업이익(발표기준),59,58,58,92,49
세전계속사업이익,79,48,65,93,63
당기순이익,51,37,47,68,45
  당기순이익(지배),51,39,45,69,45
  당기순이익(비지배),0,-2,2,-1,0
자산총계,"1,831","2,136","2,065","2,166","2,386"
부채총계,944,"1,212","1,107","1,139","1,318"
자본총계,888,924,958,"1,026","1,068"
  자본총계(지배),888,926,958,"1,025","1,067"
  자본총계(비지배),0,,0,2,2
자본금,249,249,249,249,249
영업활동현금흐름,10,-57,104,-31,148
투자활동현금흐름,-107,-185,143,-68,-191
재무활동현금흐름,115,262,-219,62,109
CAPEX,42,151,9,40,41
FCF,-32,-209,95,-71,107
이자발생부채,666,935,738,833,969
영업이익률,3.41,3.67,3.02,4.82,2.28
순이익률,2.90,2.34,2.46,3.55,2.12
ROE(%),5.93,4.34,4.75,6.91,4.32
ROA(%),2.89,1.87,2.25,3.20,1.99
부채비율,106.32,131.22,115.49,111.01,123.32
자본유보율,259.04,274.72,288.85,313.62,328.62
EPS(원),205,158,180,275,181
PER(배),13.13,13.74,18.71,17.83,16.07
BPS(원),"3,598","3,754","3,883","4,153","4,323"
PBR(배),0.75,0.58,0.87,1.18,0.67
현금DPS(원),35,30,30,35,40
현금배당수익률,1.30,1.38,0.89,0.71,1.37
현금배당성향(%),16.90,18.79,16.53,12.60,21.85
발행주식수(보통주),"24,939,425","24,939,425","24,939,425","24,939,425","24,939,425"
