주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,496,586,758,578,717
영업이익,-2,53,49,-10,-24
영업이익(발표기준),-2,53,49,-10,-24
세전계속사업이익,0,-76,-246,94,47
당기순이익,-5,-81,-242,91,51
  당기순이익(지배),-6,-83,-242,93,53
  당기순이익(비지배),1,2,,-2,-2
자산총계,459,574,509,762,"1,094"
부채총계,121,266,250,331,435
자본총계,337,309,258,432,659
  자본총계(지배),346,309,254,429,659
  자본총계(비지배),-8,,5,3,0
자본금,436,449,486,505,549
영업활동현금흐름,15,27,145,-8,-38
투자활동현금흐름,-4,-164,-293,-85,-99
재무활동현금흐름,-2,167,153,115,248
CAPEX,2,2,3,24,4
FCF,13,25,143,-32,-43
이자발생부채,2,121,120,171,254
영업이익률,-0.40,9.09,6.43,-1.74,-3.38
순이익률,-0.92,-13.83,-31.93,15.73,7.10
ROE(%),-1.76,-25.43,-86.00,27.25,9.75
ROA(%),-1.00,-15.69,-44.68,14.31,5.48
부채비율,35.88,85.94,96.82,76.54,65.96
자본유보율,-21.69,-26.81,-42.23,-12.12,23.14
EPS(원),-7,-94,-263,94,50
PER(배),N/A,N/A,N/A,22.38,63.62
BPS(원),396,348,263,429,604
PBR(배),5.68,14.29,11.62,4.92,5.23
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,0.00
발행주식수(보통주),"87,270,467","89,723,464","97,236,911","100,909,096","109,848,100"
