주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"46,785","55,869","43,562","53,041","68,176","83,123","99,024","116,220"
영업이익,"11,792","9,425","11,550","12,153","13,255","15,133","18,930","22,982"
영업이익(발표기준),"11,792","9,425","11,550","12,153","13,255",,,
세전계속사업이익,"11,958","11,117","13,913","16,336","21,264","20,220","25,423","28,944"
당기순이익,"7,701","6,279","3,968","8,450","164,776","14,242","18,204","20,610"
  당기순이익(지배),"7,729","6,488","5,831","10,021","164,898","14,577","18,609","21,151"
  당기순이익(비지배),-28,-209,"-1,862","-1,571",-122,,,
자산총계,"80,193","98,812","122,995","170,142","336,910","354,303","380,342","411,171"
부채총계,"27,141","39,320","57,956","87,591","96,636","101,525","109,187","120,903"
자본총계,"53,052","59,491","65,039","82,551","240,274","252,779","271,155","290,268"
  자본총계(지배),"47,623","52,403","58,052","73,672","235,356","249,394","267,060","286,373"
  자본총계(비지배),"5,428","7,089","6,987","8,879","4,917",,,
자본금,165,165,165,165,165,163,163,163
영업활동현금흐름,"9,400","9,735","13,568","14,472","13,799","19,422","23,901","27,409"
투자활동현금흐름,"-13,103","-3,883","-10,781","-25,032","-139,988","-12,860","-15,506","-17,898"
재무활동현금흐름,"6,362","7,510",523,"11,921","116,423","1,547","2,557","2,625"
CAPEX,"4,722","5,350","4,359","7,594","7,539","4,945","4,566","5,493"
FCF,"4,678","4,385","9,209","6,878","6,260","10,641","16,079","20,528"
이자발생부채,"4,156","11,717","20,951","8,975","44,704",,,
영업이익률,25.20,16.87,26.51,22.91,19.44,18.21,19.12,19.77
순이익률,16.46,11.24,9.11,15.93,241.69,17.13,18.38,17.73
ROE(%),18.50,12.97,10.56,15.21,106.72,6.01,7.21,7.64
ROA(%),10.70,7.02,3.58,5.76,64.99,4.12,4.96,5.21
부채비율,51.16,66.09,89.11,106.11,40.22,40.16,40.27,41.65
자본유보율,"36,789.46","41,077.90","44,216.06","51,258.50","149,081.46",,,
EPS(원),"4,689","3,937","3,538","6,097","100,400","8,886","11,344","12,893"
PER(배),37.10,30.99,52.72,47.97,3.77,30.39,23.80,20.94
BPS(원),"32,429","35,847","39,913","49,961","157,641","166,944","178,769","191,697"
PBR(배),5.37,3.40,4.67,5.85,2.40,1.62,1.51,1.41
현금DPS(원),289,314,376,402,511,500,531,563
현금배당수익률,0.17,0.26,0.20,0.14,0.14,0.19,0.20,0.21
현금배당성향(%),5.50,7.07,9.38,5.92,0.46,5.63,4.69,4.37
발행주식수(보통주),"164,813,395","164,813,395","164,813,395","164,263,395","164,049,085",,,
