주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"535,357","541,698","581,460","591,681","698,624","799,475","849,692","900,810"
영업이익,"6,622","11,575","20,097","20,665","50,657","65,591","68,726","75,492"
영업이익(발표기준),"6,622","11,575","20,097","20,665","50,657",,,
세전계속사업이익,"11,401","14,686","25,311","18,414","63,938","74,203","80,032","87,480"
당기순이익,"9,680","11,559","18,267","14,876","47,603","54,854","59,779","65,289"
  당기순이익(지배),"9,680","11,559","18,267","14,876","47,604","54,857","59,781","65,291"
  당기순이익(비지배),,,,,-1,,,
자산총계,"522,944","517,866","553,448","604,904","668,500","733,617","791,494","853,241"
부채총계,"254,333","245,431","263,667","305,988","319,374","339,624","348,890","357,642"
자본총계,"268,612","272,435","289,781","298,917","349,126","393,994","442,604","495,600"
  자본총계(지배),"268,612","272,435","289,781","298,917","349,104","394,284","443,039","495,702"
  자본총계(비지배),,,,,21,,,
자본금,"21,393","21,393","21,393","21,393","21,393","21,391","21,391","21,391"
영업활동현금흐름,"25,942","44,708","36,107","54,239","73,597","73,778","72,977","81,651"
투자활동현금흐름,"-47,946","-11,554","-11,042","-28,649","-44,239","-31,661","-29,383","-29,635"
재무활동현금흐름,"7,319","-25,430","-7,263","35,173","-16,205","-13,553","-10,786","-11,653"
CAPEX,"16,895","23,763","17,365","16,619","13,195","18,470","20,206","19,214"
FCF,"9,047","20,945","18,742","37,620","60,401","50,445","48,517","57,819"
이자발생부채,"87,530","66,837","66,995","104,273","96,163",,,
영업이익률,1.24,2.14,3.46,3.49,7.25,8.20,8.09,8.38
순이익률,1.81,2.13,3.14,2.51,6.81,6.86,7.03,7.25
ROE(%),3.62,4.27,6.50,5.05,14.69,14.76,14.28,13.91
ROA(%),1.88,2.22,3.41,2.57,7.48,7.83,7.84,7.94
부채비율,94.68,90.09,90.99,102.37,91.48,86.20,78.83,72.16
자본유보율,"1,205.53","1,235.32","1,298.17","1,350.39","1,561.65",,,
EPS(원),"2,388","2,852","4,506","3,670","11,744","13,533","14,748","16,107"
PER(배),14.03,11.82,9.83,17.00,7.00,6.38,5.85,5.36
BPS(원),"66,997","67,950","72,277","74,556","87,073","98,342","110,503","123,638"
PBR(배),0.50,0.50,0.61,0.84,0.94,0.88,0.78,0.70
현금DPS(원),800,900,"1,150","1,000","3,000","3,196","3,450","3,553"
현금배당수익률,2.39,2.67,2.60,1.60,3.65,3.70,4.00,4.12
현금배당성향(%),33.13,31.22,25.24,26.95,25.27,23.61,23.39,22.06
발행주식수(보통주),"405,363,347","405,363,347","405,363,347","405,363,347","405,363,347",,,
