주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"391,711","325,159","383,815","482,160","416,778",,,
영업이익,"27,181","31,522","32,587","38,364","46,311","49,485","52,853","54,995"
영업이익(발표기준),"27,181","31,522","32,587","38,364","46,311",,,
세전계속사업이익,"27,987","31,497","34,081","37,292","49,049","50,461","53,251","55,244"
당기순이익,"21,166","22,752","24,256","26,849","35,816","37,239","39,222","40,751"
  당기순이익(지배),"20,368","22,333","23,916","26,372","35,261","36,517","38,117","39,242"
  당기순이익(비지배),798,418,340,476,555,,,
자산총계,"3,600,893","3,850,086","4,214,671","4,609,470","5,024,453","5,333,990","5,594,000","5,829,667"
부채총계,"3,352,614","3,579,002","3,924,823","4,293,468","4,669,459","4,955,200","5,186,985","5,392,013"
자본총계,"248,279","271,085","289,848","316,003","354,993","378,790","407,014","437,653"
  자본총계(지배),"238,737","264,292","281,245","307,137","342,186","366,613","394,966","427,168"
  자본총계(비지배),"9,543","6,793","8,603","8,866","12,807",,,
자본금,"14,800","15,012","15,012","15,012","15,012","14,961","14,987","14,994"
영업활동현금흐름,"60,119","-54,317","65,299","-77,165","6,962",,,
투자활동현금흐름,"-102,530","-16,107","-66,233","4,828","-89,320",,,
재무활동현금흐름,"40,918","38,672","13,556","84,748","68,635",,,
CAPEX,"7,403","4,971","5,706","3,825","11,639",,,
FCF,,,,,,,,
이자발생부채,"482,696","554,632","593,762","672,374","754,399",,,
영업이익률,6.94,9.69,8.49,7.96,11.11,,,
순이익률,5.40,7.00,6.32,5.57,8.59,,,
ROE(%),8.79,8.88,8.77,8.96,10.86,10.30,10.01,9.55
ROA(%),0.60,0.61,0.60,0.61,0.74,0.72,0.72,0.71
부채비율,"1,350.34","1,320.25","1,354.10","1,358.68","1,315.37","1,308.16","1,274.40","1,232.03"
자본유보율,"1,577.55","1,705.77","1,850.74","2,024.97","2,284.70",,,
EPS(원),"6,881","7,457","7,966","8,784","11,744","12,282","12,882","13,262"
PER(배),7.24,4.86,4.63,3.93,3.58,3.74,3.56,3.46
BPS(원),"80,654","88,026","96,461","105,341","117,363","127,640","137,511","148,722"
PBR(배),0.62,0.41,0.38,0.33,0.36,0.36,0.33,0.31
현금DPS(원),"1,550","1,900","2,100","1,850","3,100","3,258","3,487","3,678"
현금배당수익률,3.11,5.24,5.69,5.36,7.37,7.10,7.60,8.01
현금배당성향(%),22.53,25.54,25.78,20.45,25.63,26.79,27.47,28.14
발행주식수(보통주),"296,003,062","300,242,062","300,242,062","300,242,062","300,242,062",,,
