주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"5,584","5,579","4,271","3,358","3,219"
영업이익,326,249,63,-146,43
영업이익(발표기준),326,249,63,-146,43
세전계속사업이익,381,436,206,-171,"1,286"
당기순이익,317,350,145,-134,954
  당기순이익(지배),317,350,145,-134,954
  당기순이익(비지배),,,,,
자산총계,"9,405","9,502","9,475","9,162","10,226"
부채총계,847,787,769,677,739
자본총계,"8,558","8,716","8,706","8,485","9,487"
  자본총계(지배),"8,558","8,716","8,706","8,485","9,487"
  자본총계(비지배),,,,,
자본금,504,504,504,504,504
영업활동현금흐름,583,495,454,-73,212
투자활동현금흐름,-290,-208,-723,710,205
재무활동현금흐름,-199,-172,-145,-118,-121
CAPEX,51,56,22,27,51
FCF,532,439,432,-100,161
이자발생부채,83,77,96,87,85
영업이익률,5.84,4.46,1.47,-4.35,1.34
순이익률,5.67,6.28,3.39,-4.00,29.65
ROE(%),3.73,4.06,1.66,-1.56,10.62
ROA(%),3.38,3.71,1.53,-1.44,9.84
부채비율,9.90,9.03,8.83,7.98,7.79
자본유보율,"1,617.57","1,654.89","1,652.42","1,606.30","1,795.65"
EPS(원),"3,143","3,476","1,437","-1,331","9,468"
PER(배),20.17,13.21,25.67,N/A,3.49
BPS(원),"87,045","88,643","88,549","86,464","99,855"
PBR(배),0.73,0.52,0.42,0.31,0.33
현금DPS(원),"1,650","1,600","1,000",0,"1,500"
현금배당수익률,2.60,3.49,2.71,0.00,4.54
현금배당성향(%),51.21,44.90,67.87,0.00,14.93
발행주식수(보통주),"10,080,029","10,080,029","10,080,029","10,080,029","10,080,029"
