주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"5,657","6,087","5,729","5,620","7,129"
영업이익,33,357,208,95,302
영업이익(발표기준),33,357,208,95,302
세전계속사업이익,-14,299,275,57,274
당기순이익,-7,287,217,45,210
  당기순이익(지배),0,220,186,30,170
  당기순이익(비지배),-7,67,31,16,40
자산총계,"6,332","6,068","5,663","5,668","6,009"
부채총계,"3,208","2,692","2,454","2,424","2,573"
자본총계,"3,124","3,377","3,209","3,244","3,436"
  자본총계(지배),"3,075","3,261","3,062","3,082","3,236"
  자본총계(비지배),49,,147,163,200
자본금,354,354,354,354,354
영업활동현금흐름,300,692,523,429,352
투자활동현금흐름,3,-94,149,-211,-214
재무활동현금흐름,-313,-549,-742,-171,-79
CAPEX,71,197,138,228,266
FCF,228,496,386,201,87
이자발생부채,"2,341","1,886","1,604","1,484","1,452"
영업이익률,0.59,5.87,3.64,1.70,4.23
순이익률,-0.12,4.71,3.79,0.81,2.94
ROE(%),0.00,6.94,5.88,0.97,5.38
ROA(%),-0.10,4.63,3.70,0.80,3.59
부채비율,102.67,79.71,76.47,74.71,74.87
자본유보율,766.38,837.83,785.09,790.90,834.35
EPS(원),0,311,263,42,240
PER(배),"31,885.44",12.79,16.19,138.37,18.23
BPS(원),"4,396","4,716","4,448","4,477","4,700"
PBR(배),0.57,0.84,0.96,1.30,0.93
현금DPS(원),8,233,290,0,50
현금배당수익률,0.32,5.86,6.82,0.00,1.14
현금배당성향(%),"10,140.50",73.36,107.38,0.00,20.25
발행주식수(보통주),"70,805,940","70,805,940","70,805,940","70,805,940","70,805,940"
