주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"30,553","32,781","29,365","25,358","36,511","44,874","45,872","45,298"
영업이익,"1,885",559,438,-33,"2,384","2,118","2,282","2,311"
영업이익(발표기준),"1,885",559,438,-33,"2,384",,,
세전계속사업이익,"1,733",295,304,"-3,149","2,328","2,074","2,213","2,267"
당기순이익,"1,372",248,192,"-2,455","1,837","1,586","1,698","1,744"
  당기순이익(지배),"1,267",210,172,"-2,459","1,859","1,606","1,718","1,766"
  당기순이익(비지배),104,38,20,4,-22,,,
자산총계,"35,910","37,189","35,769","32,804","35,260","37,688","38,605","38,850"
부채총계,"14,878","17,239","15,938","15,667","16,196","17,405","16,921","15,985"
자본총계,"21,032","19,950","19,831","17,137","19,064","20,284","21,683","22,867"
  자본총계(지배),"18,363","18,596","18,473","16,210","18,182","19,408","20,810","22,001"
  자본총계(비지배),"2,669",,"1,358",927,882,,,
자본금,"2,193","2,193","2,193","2,193","2,193","2,191","2,191","2,191"
영업활동현금흐름,"2,219",880,"3,234","3,857",831,"1,689","2,610","2,965"
투자활동현금흐름,"-1,255",-918,"-1,501","-2,337",950,-735,-789,-975
재무활동현금흐름,"-1,043",631,"-1,707","-1,494","-1,912",-931,"-1,498","-1,938"
CAPEX,965,821,661,470,587,663,686,718
FCF,"1,254",59,"2,573","3,387",244,958,"1,950","2,245"
이자발생부채,"9,244","11,498","10,341","8,689","7,837",,,
영업이익률,6.17,1.70,1.49,-0.13,6.53,4.72,4.98,5.10
순이익률,4.49,0.76,0.65,-9.68,5.03,3.53,3.70,3.85
ROE(%),7.09,1.14,0.93,-14.18,10.81,8.54,8.54,8.25
ROA(%),3.85,0.68,0.53,-7.16,5.40,4.35,4.45,4.50
부채비율,70.74,86.41,80.37,91.42,84.96,85.81,78.04,69.90
자본유보율,711.65,708.58,702.54,585.28,670.81,,,
EPS(원),"3,533",585,480,"-6,857","5,183","4,477","4,790","4,923"
PER(배),8.22,30.24,31.78,N/A,3.84,3.81,3.56,3.46
BPS(원),"51,588","52,244","51,897","45,602","51,306","55,397","59,400","62,799"
PBR(배),0.56,0.34,0.29,0.23,0.39,0.31,0.29,0.27
현금DPS(원),900,850,300,200,"1,500","1,130","1,130","1,233"
현금배당수익률,3.10,4.80,1.97,1.89,7.54,6.63,6.63,7.23
현금배당성향(%),25.28,144.13,62.06,-1.06,26.18,25.24,23.59,25.05
발행주식수(보통주),"35,862,119","35,862,119","35,862,119","35,862,119","35,862,119",,,
