주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"7,286","7,758","6,977","7,316","9,457"
영업이익,54,983,711,657,939
영업이익(발표기준),54,983,711,657,939
세전계속사업이익,130,"1,031",776,741,"1,072"
당기순이익,50,787,614,542,910
  당기순이익(지배),50,787,614,542,910
  당기순이익(비지배),0,,,,
자산총계,"7,669","8,124","8,482","8,823","9,696"
부채총계,"3,061","2,789","2,634","2,488","2,552"
자본총계,"4,608","5,335","5,849","6,335","7,144"
  자본총계(지배),"4,607","5,335","5,849","6,335","7,144"
  자본총계(비지배),1,,,,
자본금,448,448,448,448,448
영업활동현금흐름,-2,"1,462","1,104","1,060","1,088"
투자활동현금흐름,-471,-618,-843,-610,-745
재무활동현금흐름,446,-452,-198,-280,-216
CAPEX,628,602,819,546,605
FCF,-630,860,284,514,483
이자발생부채,"1,971","1,562","1,483","1,275","1,139"
영업이익률,0.74,12.67,10.19,8.98,9.93
순이익률,0.69,10.14,8.81,7.41,9.62
ROE(%),1.09,15.83,10.99,8.90,13.50
ROA(%),0.67,9.96,7.40,6.27,9.83
부채비율,66.44,52.26,45.03,39.28,35.72
자본유보율,928.62,"1,091.01","1,205.67","1,313.87","1,495.91"
EPS(원),561,"8,785","6,860","6,056","10,160"
PER(배),32.46,3.57,4.37,6.15,5.18
BPS(원),"51,433","59,569","65,302","70,731","79,766"
PBR(배),0.35,0.53,0.46,0.53,0.66
현금DPS(원),450,750,600,700,900
현금배당수익률,2.47,2.39,2.00,1.88,1.71
현금배당성향(%),80.25,8.54,8.75,11.56,8.86
발행주식수(보통주),"8,956,502","8,956,502","8,956,502","8,956,502","8,956,502"
