주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,562,533,528,516,544
영업이익,62,48,22,39,52
영업이익(발표기준),62,48,22,39,52
세전계속사업이익,60,44,22,45,55
당기순이익,47,33,16,35,41
  당기순이익(지배),47,33,16,35,41
  당기순이익(비지배),,,,,0
자산총계,903,907,940,952,"1,011"
부채총계,122,109,130,129,151
자본총계,781,798,810,823,861
  자본총계(지배),781,798,810,823,859
  자본총계(비지배),,,,,1
자본금,162,162,162,162,162
영업활동현금흐름,-26,28,18,61,13
투자활동현금흐름,1,-34,-72,-6,-30
재무활동현금흐름,-18,-20,-7,-19,4
CAPEX,5,19,60,7,22
FCF,-30,9,-41,54,-9
이자발생부채,17,18,22,17,30
영업이익률,11.05,9.02,4.11,7.51,9.49
순이익률,8.34,6.28,3.06,6.70,7.52
ROE(%),6.03,4.24,2.01,4.24,4.86
ROA(%),5.05,3.70,1.75,3.66,4.16
부채비율,15.60,13.60,16.04,15.63,17.53
자본유보율,383.57,394.27,401.08,417.76,437.34
EPS(원),144,103,50,107,126
PER(배),26.84,20.71,33.55,15.28,28.89
BPS(원),"2,457","2,511","2,548","2,675","2,791"
PBR(배),1.58,0.85,0.66,0.61,1.30
현금DPS(원),65,35,15,35,45
현금배당수익률,1.68,1.64,0.90,2.15,1.24
현금배당성향(%),44.11,33.25,29.52,31.14,33.89
발행주식수(보통주),"32,446,151","32,446,151","32,446,151","32,446,151","32,446,151"
