주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,152","2,114","1,967","1,833","1,879"
영업이익,-15,-45,31,20,14
영업이익(발표기준),-15,-45,31,20,14
세전계속사업이익,-35,-51,31,-507,-18
당기순이익,-17,-58,-24,-523,-32
  당기순이익(지배),-17,-59,-22,-523,-32
  당기순이익(비지배),0,1,-2,0,
자산총계,"1,492","1,411","1,333","1,890","1,982"
부채총계,364,365,320,988,949
자본총계,"1,128","1,046","1,013",903,"1,033"
  자본총계(지배),"1,147","1,064","1,033",903,"1,033"
  자본총계(비지배),-19,-18,-20,,
자본금,69,69,69,134,149
영업활동현금흐름,-39,8,133,33,-33
투자활동현금흐름,5,14,15,"-1,048",-92
재무활동현금흐름,-1,-15,-91,"1,078",59
CAPEX,9,10,9,115,18
FCF,-48,-2,124,-83,-51
이자발생부채,99,97,98,715,697
영업이익률,-0.70,-2.14,1.58,1.10,0.76
순이익률,-0.77,-2.73,-1.24,-28.53,-1.71
ROE(%),-1.45,-5.30,-2.12,-54.00,-3.32
ROA(%),-1.10,-3.97,-1.77,-32.44,-1.66
부채비율,32.25,34.92,31.56,109.45,91.88
자본유보율,"1,612.11","1,495.98","1,448.10",597.86,588.97
EPS(원),-123,-426,-162,"-3,030",-113
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"9,417","8,797","8,543","3,483","3,466"
PBR(배),0.35,0.29,1.01,1.09,0.86
현금DPS(원),100,100,0,0,
현금배당수익률,3.07,3.87,0.00,0.00,
현금배당성향(%),-76.69,-15.51,0.00,0.00,
발행주식수(보통주),"13,735,890","13,735,890","13,735,890","26,735,890","29,793,990"
