주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,774","1,769","1,662","1,502","1,738"
영업이익,83,25,-15,-78,69
영업이익(발표기준),83,25,-15,-78,69
세전계속사업이익,29,32,30,-162,128
당기순이익,29,63,34,-163,105
  당기순이익(지배),29,66,35,-159,110
  당기순이익(비지배),0,-2,-1,-4,-6
자산총계,"2,382","2,621","2,603","2,434","2,390"
부채총계,321,377,379,421,283
자본총계,"2,061","2,244","2,224","2,013","2,107"
  자본총계(지배),"2,061","2,225","2,205","1,998","2,098"
  자본총계(비지배),,,19,15,10
자본금,290,290,290,290,290
영업활동현금흐름,47,126,100,52,-13
투자활동현금흐름,-79,-115,43,68,-44
재무활동현금흐름,0,4,-58,-51,-8
CAPEX,99,169,66,33,49
FCF,-52,-43,35,19,-62
이자발생부채,2,5,16,11,2
영업이익률,4.67,1.43,-0.87,-5.22,3.98
순이익률,1.65,3.58,2.02,-10.88,6.02
ROE(%),1.42,3.07,1.56,-7.56,5.39
ROA(%),1.22,2.53,1.29,-6.49,4.34
부채비율,15.56,16.81,17.02,20.92,13.41
자본유보율,668.42,684.35,683.94,616.60,656.56
EPS(원),50,113,60,-274,191
PER(배),55.46,17.85,36.08,N/A,17.10
BPS(원),"3,937","4,248","4,292","3,966","4,165"
PBR(배),0.70,0.48,0.50,0.59,0.78
현금DPS(원),50,50,50,0,50
현금배당수익률,1.80,2.47,2.32,0.00,1.53
현금배당성향(%),90.31,39.83,74.21,0.00,22.80
발행주식수(보통주),"57,943,763","57,943,763","57,943,763","57,943,763","57,943,763"
