주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"65,967","68,833","66,948","75,819","99,768","115,874","115,135","116,080"
영업이익,"8,948","7,647","8,053","8,974","10,961","13,000","12,799","12,779"
영업이익(발표기준),"8,948","7,647","8,053","8,974","10,961",,,
세전계속사업이익,"9,257","7,687","8,724","8,124","11,391","12,580","12,787","12,719"
당기순이익,"6,340","5,348","6,386","5,748","8,111","8,947","9,127","9,094"
  당기순이익(지배),"6,290","5,274","6,329","5,730","8,068","9,055","9,211","9,187"
  당기순이익(비지배),50,74,57,19,43,,,
자산총계,"70,381","72,259","78,406","84,996","99,640","106,074","111,751","118,084"
부채총계,"9,325","8,514","10,022","14,126","22,298","22,958","22,669","22,852"
자본총계,"61,057","63,745","68,384","70,870","77,342","83,116","89,082","95,232"
  자본총계(지배),"59,603","62,500","67,154","69,698","76,077","81,878","87,861","94,052"
  자본총계(비지배),"1,453",,"1,230","1,172","1,265",,,
자본금,944,944,944,944,944,941,941,942
영업활동현금흐름,"7,968","8,883","6,927","4,565","6,069","9,647","11,876","11,848"
투자활동현금흐름,"-3,237","-6,497","-4,739","-5,476","-5,777","-4,977","-5,335","-5,507"
재무활동현금흐름,"-1,725","-1,829","-1,909","-1,714",17,"-3,427","-3,736","-4,170"
CAPEX,"4,970","3,162","3,581","6,621","4,638","4,890","4,994","5,246"
FCF,"2,998","5,722","3,345","-2,056","1,431","5,033","6,590","6,782"
이자발생부채,338,305,407,"1,366","4,460",,,
영업이익률,13.56,11.11,12.03,11.84,10.99,11.22,11.12,11.01
순이익률,9.61,7.77,9.54,7.58,8.13,7.72,7.93,7.83
ROE(%),10.96,8.64,9.76,8.37,11.07,11.46,10.85,10.10
ROA(%),9.38,7.50,8.48,7.04,8.79,8.70,8.38,7.91
부채비율,15.27,13.36,14.66,19.93,28.83,27.62,25.45,24.00
자본유보율,"6,187.40","6,565.05","7,046.39","7,415.21","8,029.37",,,
EPS(원),"33,336","27,950","33,541","30,363","42,755","47,987","48,814","48,687"
PER(배),14.79,15.47,12.67,13.22,11.95,11.34,11.14,11.17
BPS(원),"337,232","353,622","379,956","394,347","430,439","463,261","497,115","532,139"
PBR(배),1.46,1.22,1.12,1.02,1.19,1.17,1.09,1.02
현금DPS(원),"10,000","11,000","14,000","15,000","20,000","20,071","20,286","20,167"
현금배당수익률,2.03,2.54,3.29,3.74,3.91,3.69,3.73,3.71
현금배당성향(%),28.10,36.86,39.09,46.27,43.81,41.83,41.56,41.42
발행주식수(보통주),"18,870,000","18,870,000","18,870,000","18,870,000","18,870,000",,,
