주요재무정보,"2018/03
(IFRS연결)","2019/03
(IFRS연결)","2020/03
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,207","4,174","4,372","6,566","5,102"
영업이익,192,66,156,227,486
영업이익(발표기준),192,66,156,227,486
세전계속사업이익,148,95,168,254,832
당기순이익,112,72,140,205,659
  당기순이익(지배),118,66,126,221,657
  당기순이익(비지배),-6,7,14,-16,2
자산총계,"3,404","3,520","3,567","3,575","4,231"
부채총계,785,831,786,731,762
자본총계,"2,619","2,689","2,781","2,844","3,469"
  자본총계(지배),"2,552","2,618","2,695","2,766","3,389"
  자본총계(비지배),67,71,86,78,80
자본금,120,120,120,120,120
영업활동현금흐름,-74,151,76,617,297
투자활동현금흐름,-85,-133,43,74,-30
재무활동현금흐름,133,-60,-162,-288,-72
CAPEX,71,102,30,19,50
FCF,-145,49,47,599,248
이자발생부채,297,279,301,48,25
영업이익률,4.56,1.58,3.56,3.45,9.52
순이익률,2.67,1.73,3.21,3.12,12.92
ROE(%),4.71,2.54,4.73,8.09,21.36
ROA(%),3.32,2.09,3.96,5.73,16.88
부채비율,29.97,30.89,28.25,25.72,21.96
자본유보율,"2,060.76","2,117.68","2,186.62","2,242.80","2,754.65"
EPS(원),520,288,552,969,"2,883"
PER(배),19.43,34.17,12.67,8.60,3.16
BPS(원),"11,865","12,170","12,528","12,856","15,753"
PBR(배),0.85,0.81,0.56,0.65,0.58
현금DPS(원),200,200,200,200,400
현금배당수익률,1.98,2.03,2.86,2.40,4.40
현금배당성향(%),36.31,65.59,34.21,19.48,13.09
발행주식수(보통주),"22,800,500","22,800,500","22,800,500",,"22,800,500"
