주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,245","3,857","3,435","3,048","4,372"
영업이익,336,358,259,355,422
영업이익(발표기준),336,358,259,355,422
세전계속사업이익,340,341,256,352,420
당기순이익,305,255,191,254,311
  당기순이익(지배),305,255,191,254,311
  당기순이익(비지배),,,,,
자산총계,"2,551","2,585","2,626","2,878","3,420"
부채총계,"1,270","1,084",956,988,"1,161"
자본총계,"1,281","1,502","1,670","1,891","2,260"
  자본총계(지배),"1,281","1,502","1,670","1,891","2,260"
  자본총계(비지배),,,,,
자본금,55,55,55,55,55
영업활동현금흐름,108,235,500,239,121
투자활동현금흐름,-110,-129,-160,-85,-93
재무활동현금흐름,-124,-211,-181,-117,57
CAPEX,117,128,112,85,119
FCF,-9,106,388,154,2
이자발생부채,668,470,334,241,354
영업이익률,10.36,9.28,7.55,11.66,9.64
순이익률,9.41,6.61,5.56,8.34,7.10
ROE(%),26.71,18.32,12.03,14.27,14.97
ROA(%),12.64,9.93,7.32,9.23,9.86
부채비율,99.09,72.15,57.22,52.23,51.37
자본유보율,"2,230.44","2,640.76","2,938.28","3,350.37","3,874.35"
EPS(원),"2,765","2,310","1,728","2,301","2,813"
PER(배),6.87,6.15,5.84,5.17,4.60
BPS(원),"11,612","13,609","15,137","17,131","20,476"
PBR(배),1.64,1.04,0.67,0.69,0.63
현금DPS(원),180,200,200,220,300
현금배당수익률,0.95,1.41,1.98,1.85,2.32
현금배당성향(%),6.51,8.65,11.57,9.55,10.66
발행주식수(보통주),"11,041,708","11,041,708","11,041,708","11,041,708","11,041,708"
