주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"10,860","12,501","14,521","17,665","22,481"
영업이익,912,933,"1,104","1,366","1,855"
영업이익(발표기준),912,933,"1,104","1,366","1,855"
세전계속사업이익,"1,027","1,046","1,190","1,467","1,965"
당기순이익,733,773,835,"1,039","1,433"
  당기순이익(지배),733,773,835,"1,039","1,433"
  당기순이익(비지배),,,,,
자산총계,"68,522","73,412","79,239","101,111","114,838"
부채총계,"60,364","64,598","69,630","88,478","100,889"
자본총계,"8,159","8,814","9,609","12,633","13,949"
  자본총계(지배),"8,158","8,814","9,609","12,633","13,949"
  자본총계(비지배),0,0,0,,
자본금,"1,800","1,800","1,800","3,233","3,233"
영업활동현금흐름,"-3,152","1,387",77,"-9,090","-10,292"
투자활동현금흐름,78,-20,"-1,466",-380,828
재무활동현금흐름,"3,427","-1,786","1,728","10,127","9,078"
CAPEX,46,35,74,47,86
FCF,,,,,
이자발생부채,"5,417","5,315","8,295","10,202","13,372"
영업이익률,8.39,7.46,7.60,7.73,8.25
순이익률,6.75,6.19,5.75,5.88,6.38
ROE(%),9.39,9.11,9.06,9.35,10.79
ROA(%),1.23,1.09,1.09,1.15,1.33
부채비율,739.89,732.87,724.62,700.36,723.25
자본유보율,356.55,392.98,437.14,292.64,333.35
EPS(원),"2,037","2,148","2,319","2,043","2,217"
PER(배),4.45,4.25,3.98,3.74,3.78
BPS(원),"23,372","25,251","27,528","19,876","21,947"
PBR(배),0.39,0.36,0.33,0.38,0.38
현금DPS(원),300,350,400,450,500
현금배당수익률,3.31,3.84,4.34,5.89,5.97
현금배당성향(%),14.28,15.80,16.73,20.70,8.99
발행주식수(보통주),"36,000,000","36,000,000","36,000,000","64,653,296","64,653,296"
