주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,346,360,412,292,182
영업이익,-56,-60,-79,-56,-50
영업이익(발표기준),-56,-60,-79,-56,-50
세전계속사업이익,-180,47,-142,-140,-65
당기순이익,-57,15,-164,-117,-66
  당기순이익(지배),-59,15,-164,-117,-66
  당기순이익(비지배),2,0,0,0,0
자산총계,640,725,511,207,324
부채총계,403,482,440,116,103
자본총계,237,243,71,91,221
  자본총계(지배),236,242,70,91,220
  자본총계(비지배),1,,1,0,1
자본금,419,419,429,53,75
영업활동현금흐름,-54,-37,-78,-119,-74
투자활동현금흐름,40,163,185,136,-53
재무활동현금흐름,13,-137,-91,-22,145
CAPEX,4,4,5,3,8
FCF,-58,-41,-83,-122,-83
이자발생부채,279,294,224,55,48
영업이익률,-16.24,-16.76,-19.22,-19.29,-27.37
순이익률,-16.57,4.09,-39.81,-40.08,-36.29
ROE(%),-22.04,6.16,-105.01,-144.70,-42.37
ROA(%),-8.01,2.16,-26.56,-32.59,-24.82
부채비율,170.02,197.98,618.88,126.72,46.68
자본유보율,-26.17,-25.27,-69.44,148.82,194.44
EPS(원),-724,181,"-2,004","-1,325",-488
PER(배),N/A,15.31,N/A,N/A,N/A
BPS(원),"3,098","3,183",865,850,"1,462"
PBR(배),1.01,0.87,3.01,10.82,1.70
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"8,142,801","8,142,801","8,337,223","10,695,682","15,060,392"
