주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,176","1,420","1,884","2,890","4,214"
영업이익,92,36,78,218,297
영업이익(발표기준),92,36,78,218,297
세전계속사업이익,118,132,202,303,520
당기순이익,127,97,163,237,402
  당기순이익(지배),127,97,154,176,331
  당기순이익(비지배),0,1,9,61,71
자산총계,"1,638","2,220","3,152","3,313","4,268"
부채총계,415,899,"1,176","1,330","1,910"
자본총계,"1,224","1,321","1,976","1,983","2,358"
  자본총계(지배),"1,223","1,319","1,468","1,627","2,022"
  자본총계(비지배),1,,509,356,336
자본금,13,13,13,13,13
영업활동현금흐름,-90,90,-16,250,201
투자활동현금흐름,-246,-304,-179,-115,-360
재무활동현금흐름,-12,229,62,-137,143
CAPEX,122,16,10,33,35
FCF,-212,74,-26,218,167
이자발생부채,50,283,539,639,883
영업이익률,7.80,2.54,4.12,7.54,7.05
순이익률,10.83,6.86,8.64,8.19,9.55
ROE(%),7.50,7.62,11.03,11.35,18.16
ROA(%),6.08,5.05,6.06,7.32,10.61
부채비율,33.88,68.11,59.49,67.08,81.04
자본유보율,"22,413.08","9,983.53","11,081.13","12,312.51","15,325.98"
EPS(원),"3,331","4,154","6,591","7,556","14,283"
PER(배),14.56,8.32,6.24,10.23,10.61
BPS(원),"53,040","56,573","62,937","70,128","87,327"
PBR(배),0.91,0.61,0.65,1.10,1.73
현금DPS(원),0,400,400,500,500
현금배당수익률,0.00,1.16,0.97,0.65,0.33
현금배당성향(%),0.00,9.63,6.07,6.61,3.49
발행주식수(보통주),"2,331,774","2,331,774","2,331,774","2,320,000","2,320,000"
