주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"20,412","21,238","20,964","20,518","23,845"
영업이익,889,970,816,"1,116",826
영업이익(발표기준),889,970,816,"1,116",826
세전계속사업이익,700,806,678,974,762
당기순이익,492,597,529,770,564
  당기순이익(지배),355,450,338,576,412
  당기순이익(비지배),137,148,191,194,152
자산총계,"21,431","21,739","23,882","25,765","28,020"
부채총계,"8,968","9,079","10,937","12,235","13,761"
자본총계,"12,463","12,660","12,945","13,530","14,259"
  자본총계(지배),"10,825","10,947","11,094","11,680","12,636"
  자본총계(비지배),"1,540",,"1,851","1,850","1,623"
자본금,533,533,533,534,534
영업활동현금흐름,-501,684,"1,286","1,995",-179
투자활동현금흐름,"-2,123",-526,"-2,823","-2,400",-157
재무활동현금흐름,"1,324",-176,"1,817",497,479
CAPEX,735,"1,403","1,396","1,130",987
FCF,"-1,236",-719,-110,865,"-1,167"
이자발생부채,"5,654","5,308","7,590","8,388","9,465"
영업이익률,4.35,4.57,3.89,5.44,3.46
순이익률,2.41,2.81,2.52,3.75,2.37
ROE(%),3.31,4.13,3.07,5.06,3.38
ROA(%),2.34,2.77,2.32,3.10,2.10
부채비율,71.96,71.72,84.49,90.43,96.51
자본유보율,"1,982.50","2,032.28","2,066.81","2,154.20","2,199.10"
EPS(원),"3,330","4,219","3,173","5,396","3,852"
PER(배),27.87,13.04,15.95,11.19,16.28
BPS(원),"108,090","109,300","110,768","116,622","126,169"
PBR(배),0.86,0.50,0.46,0.52,0.50
현금DPS(원),"1,250","1,500","1,000","1,250","1,250"
현금배당수익률,1.35,2.73,1.98,2.07,1.99
현금배당성향(%),35.32,33.44,29.66,21.81,30.53
발행주식수(보통주),"10,289,803","10,289,803","10,289,803","10,313,449","10,313,449"
