주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"11,240","12,313","13,657","13,553","15,114"
영업이익,845,892,"1,063",981,"1,826"
영업이익(발표기준),845,892,"1,063",981,"1,826"
세전계속사업이익,835,608,801,"1,446","1,134"
당기순이익,857,327,704,"1,184","1,000"
  당기순이익(지배),663,299,615,984,788
  당기순이익(비지배),195,29,89,200,212
자산총계,"15,492","15,922","16,709","18,375","19,337"
부채총계,"6,098","6,279","6,548","7,206","7,767"
자본총계,"9,393","9,643","10,161","11,169","11,570"
  자본총계(지배),"5,446","5,696","6,175","6,853","7,306"
  자본총계(비지배),"3,947",,"3,986","4,316","4,265"
자본금,291,291,291,291,291
영업활동현금흐름,"1,478",454,"1,385","1,454","1,332"
투자활동현금흐름,-825,-792,"-1,500",-308,"-2,191"
재무활동현금흐름,-348,-64,-165,163,110
CAPEX,746,657,400,316,682
FCF,732,-203,986,"1,137",649
이자발생부채,"3,851","3,868","3,934","4,435","4,638"
영업이익률,7.52,7.25,7.79,7.23,12.08
순이익률,7.63,2.66,5.16,8.73,6.61
ROE(%),12.86,5.36,10.36,15.10,11.13
ROA(%),5.68,2.08,4.32,6.75,5.30
부채비율,64.92,65.11,64.44,64.52,67.13
자본유보율,"1,960.64","2,056.69","2,212.81","2,502.52","2,700.41"
EPS(원),"1,139",514,"1,058","1,692","1,355"
PER(배),16.98,34.66,12.24,29.73,22.91
BPS(원),"12,611","13,191","14,300","16,495","17,576"
PBR(배),1.53,1.35,0.91,3.05,1.77
현금DPS(원),100,100,100,100,100
현금배당수익률,0.52,0.56,0.77,0.20,0.32
현금배당성향(%),6.52,14.46,7.02,4.22,5.27
발행주식수(보통주),"58,141,980","58,141,980","58,141,980","58,141,980","58,141,980"
