주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,000","3,311","3,588","3,293","4,033"
영업이익,74,197,236,34,284
영업이익(발표기준),74,197,236,34,284
세전계속사업이익,63,177,179,-62,322
당기순이익,48,138,164,-76,272
  당기순이익(지배),36,132,140,-89,244
  당기순이익(비지배),12,6,24,13,28
자산총계,"3,580","4,130","4,721","5,051","5,795"
부채총계,"1,470","1,892","2,346","2,767","3,276"
자본총계,"2,109","2,238","2,374","2,284","2,519"
  자본총계(지배),"1,944","2,068","2,185","2,088","2,303"
  자본총계(비지배),166,,189,196,215
자본금,202,202,204,206,208
영업활동현금흐름,53,19,68,546,92
투자활동현금흐름,-254,-317,-463,-406,-303
재무활동현금흐름,219,315,424,399,248
CAPEX,283,182,510,420,294
FCF,-230,-163,-443,126,-202
이자발생부채,957,"1,274","1,738","2,212","2,501"
영업이익률,2.46,5.95,6.57,1.02,7.03
순이익률,1.59,4.17,4.56,-2.30,6.75
ROE(%),1.85,6.59,6.57,-4.18,11.10
ROA(%),1.36,3.58,3.70,-1.55,5.02
부채비율,69.70,84.57,98.83,121.17,130.08
자본유보율,861.15,921.41,970.78,916.95,"1,023.82"
EPS(원),89,327,345,-218,588
PER(배),65.51,17.73,22.44,N/A,11.81
BPS(원),"4,898","5,151","5,370","5,071","5,553"
PBR(배),1.18,1.13,1.44,1.39,1.25
현금DPS(원),50,50,50,50,50
현금배당수익률,0.86,0.86,0.65,0.71,0.72
현금배당성향(%),55.48,15.19,14.56,-23.06,8.51
발행주식수(보통주),"40,396,365","40,396,365","40,786,365","41,276,365","41,576,365"
