주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,359,181,302,215,216
영업이익,-43,-132,-82,-35,-36
영업이익(발표기준),-43,-132,-82,-35,-36
세전계속사업이익,-387,-273,-621,-43,-63
당기순이익,-390,-271,-645,-59,-66
  당기순이익(지배),-383,-265,-622,-57,-66
  당기순이익(비지배),-7,-5,-23,-2,0
자산총계,"1,240","1,242",568,274,681
부채총계,725,719,663,74,229
자본총계,514,522,-95,199,452
  자본총계(지배),510,518,-111,202,454
  자본총계(비지배),4,4,16,-3,-3
자본금,784,986,986,310,403
영업활동현금흐름,-18,-34,-88,-65,-87
투자활동현금흐름,-234,-271,156,-40,-218
재무활동현금흐름,251,334,-89,160,491
CAPEX,9,2,9,3,0
FCF,-27,-36,-97,-67,-87
이자발생부채,256,412,376,18,137
영업이익률,-12.06,-72.73,-27.06,-16.11,-16.49
순이익률,-108.73,-149.80,-214.04,-27.47,-30.49
ROE(%),,-51.62,-305.92,-124.63,-20.06
ROA(%),,-21.83,-71.33,-14.04,-13.78
부채비율,141.06,137.67,-698.38,37.24,50.64
자본유보율,-15.66,-26.93,-91.25,30.07,60.46
EPS(원),"-11,891","-6,799","-14,197",-128,-98
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"14,654","11,816","-2,535",317,564
PBR(배),0.46,0.32,N/A,4.39,2.43
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"3,482,886","4,384,387","4,384,387","63,683,067","80,509,196"
