주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"3,284","3,133","3,098","2,925","3,449","3,880","4,295","4,725"
영업이익,151,108,193,15,206,258,302,347
영업이익(발표기준),151,108,193,15,206,,,
세전계속사업이익,69,58,83,-111,199,208,,
당기순이익,44,46,27,-175,118,158,,
  당기순이익(지배),45,48,28,-173,118,160,168,216
  당기순이익(비지배),-1,-2,-1,-2,0,,,
자산총계,"2,853","2,875","2,923","2,721","3,027",,,
부채총계,"1,637","1,610","1,678","1,649","1,826",,,
자본총계,"1,215","1,265","1,245","1,072","1,201",,,
  자본총계(지배),"1,211","1,260","1,240","1,071","1,198",,,
  자본총계(비지배),4,,4,2,3,,,
자본금,50,50,50,50,57,,,
영업활동현금흐름,-180,56,54,79,138,,,
투자활동현금흐름,-250,-55,22,-99,-64,,,
재무활동현금흐름,486,-84,-40,39,-21,,,
CAPEX,153,119,131,50,42,,,
FCF,-332,-63,-77,30,95,,,
이자발생부채,"1,245","1,250","1,286","1,224","1,239",,,
영업이익률,4.59,3.43,6.24,0.53,5.98,6.65,7.03,7.34
순이익률,1.35,1.47,0.89,-6.00,3.42,4.07,,
ROE(%),4.29,3.88,2.26,-14.99,10.38,,,
ROA(%),1.68,1.61,0.95,-6.21,4.10,,,
부채비율,134.76,127.28,134.82,153.84,152.08,,,
자본유보율,"3,013.19","3,100.37","3,108.62","2,768.85","2,865.44",,,
EPS(원),547,555,327,"-2,005","1,336","1,644","1,723","2,215"
PER(배),23.93,16.67,44.41,N/A,7.60,6.11,5.83,4.54
BPS(원),"14,871","15,468","15,230","13,144","13,408",,,
PBR(배),0.88,0.60,0.95,0.70,0.76,,,
현금DPS(원),150,250,250,200,250,,,
현금배당수익률,1.15,2.70,1.72,2.19,2.46,,,
현금배당성향(%),27.11,42.46,72.15,-9.40,18.97,,,
발행주식수(보통주),"8,000,000","8,000,000","8,000,000","8,000,000","9,429,475",,,
