항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,229,49,-76,-448,567,"1,202",227,112
  당기순이익(지배)＜당기＞,64.2,14.0,-23.7,-167.0,227.7,576.0, , 
  보통주수정평균발행주식수＜당기＞,"27,998,199","28,365,935","31,155,457","37,323,344","40,138,590","47,921,854", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,794","4,800","4,252","3,644","5,390","5,425",48,1
  자본총계(지배)＜당기＞,"1,316.9","1,339.4","1,449.6","1,378.9","2,582.9","2,600.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"27,473,539","27,903,890","34,096,672","37,839,292","47,921,854","47,921,854", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,372","1,583","2,308","2,218","3,718","4,048",68,9
  영업활동현금흐름＜당기＞,384.3,449.0,719.2,827.8,"1,492.3","1,558.0", , 
  보통주수정평균발행주식수＜당기＞,"27,998,199","28,365,935","31,155,457","37,323,344","40,138,590","47,921,854", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"13,066","16,920","15,991","14,454","16,680","20,346",15,22
  매출액＜당기＞,"3,658.1","4,799.5","4,982.0","5,394.6","6,695.1","9,750.0", , 
  보통주수정평균발행주식수＜당기＞,"27,998,199","28,365,935","31,155,457","37,323,344","40,138,590","47,921,854", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,18.72,61.63,N/A,N/A,35.79,15.18,276.13,-57.58
  보통주수정주가(기말)＜당기＞,"4,295","3,041","4,479","9,094","20,300","18,250", , 
  EPS＜당기＞,229,49,-76,-448,567,"1,202", , 
펼치기 PBR,0.90,0.63,1.05,2.50,3.77,3.36,50.92,-10.69
  보통주수정주가(기말)＜당기＞,"4,295","3,041","4,479","9,094","20,300","18,250", , 
  BPS＜당기＞,"4,794","4,800","4,252","3,644","5,390","5,425", , 
펼치기 PCR,3.13,1.92,1.94,4.10,5.46,4.51,33.17,-17.44
  보통주수정주가(기말)＜당기＞,"4,295","3,041","4,479","9,094","20,300","18,250", , 
  CPS＜당기＞,"1,372","1,583","2,308","2,218","3,718","4,048", , 
펼치기 PSR,0.33,0.18,0.28,0.63,1.22,0.90,93.43,-26.30
  보통주수정주가(기말)＜당기＞,"4,295","3,041","4,479","9,094","20,300","18,250", , 
  SPS＜당기＞,"13,066","16,920","15,991","14,454","16,680","20,346", , 
펼치기 EV/EBITDA,4.77,4.09,5.33,6.50,6.87,4.84,5.64,-29.53
  EV＜당기＞,"3,466.4","3,870.8","5,110.2","7,143.6","12,531.9","11,577.7", , 
  EBITDA＜당기＞,726.7,945.3,958.7,"1,098.7","1,824.6","2,392.0", , 
펼치기 DPS,0,48,40,0,,, , 
  현금DPS,0,48,40,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,1.58,0.89,0.00,,0.00, , 
  현금배당성향(%),0.00,95.11,-57.20,0.00,,, , 
