항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,48,109,115,-90,36,,140, 
  당기순이익(지배)＜당기＞,8.6,19.5,20.7,-16.2,6.7,, , 
  보통주수정평균발행주식수＜당기＞,"17,900,148","17,900,148","17,900,148","17,929,607","18,499,148","18,499,148", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,610,702,789,"1,104","1,141",,3, 
  자본총계(지배)＜당기＞,109.1,125.6,141.3,204.3,211.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"17,900,148","17,900,148","17,900,148","18,499,144","18,499,144","18,499,144", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,59,77,226,-44,2,,105, 
  영업활동현금흐름＜당기＞,10.6,13.8,40.4,-7.8,0.4,, , 
  보통주수정평균발행주식수＜당기＞,"17,900,148","17,900,148","17,900,148","17,929,607","18,499,148","18,499,148", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,743,940,"1,114",627,833,,33, 
  매출액＜당기＞,133.0,168.3,199.4,112.4,154.1,, , 
  보통주수정평균발행주식수＜당기＞,"17,900,148","17,900,148","17,900,148","17,929,607","18,499,148","18,499,148", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,,,,N/A,74.36,,323.40, 
  보통주수정주가(기말)＜당기＞,,,,"3,000","2,695","2,675", , 
  EPS＜당기＞,48,109,115,-90,36,, , 
펼치기 PBR,,,,2.72,2.36,,-13.02, 
  보통주수정주가(기말)＜당기＞,,,,"3,000","2,695","2,675", , 
  BPS＜당기＞,610,702,789,"1,104","1,141",, , 
펼치기 PCR,,,,-68.68,"1,179.22",,"1,817.10", 
  보통주수정주가(기말)＜당기＞,,,,"3,000","2,695","2,675", , 
  CPS＜당기＞,59,77,226,-44,2,, , 
펼치기 PSR,,,,4.79,3.24,,-32.38, 
  보통주수정주가(기말)＜당기＞,,,,"3,000","2,695","2,675", , 
  SPS＜당기＞,743,940,"1,114",627,833,, , 
펼치기 EV/EBITDA,,,,86.60,40.32,,-53.44, 
  EV＜당기＞,,,,439.2,390.1,, , 
  EBITDA＜당기＞,12.6,24.0,28.1,5.1,9.7,, , 
펼치기 DPS,17,28,28,0,,, , 
  현금DPS,17,28,28,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,,,1.35,0.00,,, , 
  현금배당성향(%),34.98,25.63,24.19,0.00,,, , 
